cntrQ,bslnA,bslnB,bslnC,bslnLikert,focus,focusDiff,totalDiff,maskDiff
"cntrQ_63",13.58,15.53,12.76,false,"WHERE","Easy","EEE","easy"
"cntrQ_64",11.98,16.08,38.74,true,"WHERE","Easy","EME","medium"
"cntrQ_65",13.56,14.86,20.91,true,"WHERE","Easy","EHE","medium"
"cntrQ_66",17.25,16.02,19.37,true,"WHERE","Easy","MEE","medium"
"cntrQ_67",17.18,20.1,20.58,false,"WHERE","Easy","MME","medium"
"cntrQ_68",18.48,18.79,23.51,true,"WHERE","Easy","MHE","medium"
"cntrQ_69",17.87,19.96,18.85,true,"WHERE","Easy","HEE","medium"
"cntrQ_70",13.48,15.73,30.1,true,"WHERE","Easy","HME","medium"
"cntrQ_71",18.49,18.52,33.33,true,"WHERE","Easy","HHE","medium"
"cntrQ_72",16.47,15.53,14.58,true,"WHERE","Easy","EEE","medium"
"cntrQ_73",18.97,16.08,23.17,true,"WHERE","Easy","EME","hard"
"cntrQ_74",17.83,14.86,20.64,false,"WHERE","Easy","EHE","hard"
"cntrQ_75",16.16,16.02,47.12,true,"WHERE","Easy","MEE","hard"
"cntrQ_76",19.61,20.1,25.4,true,"WHERE","Easy","MME","hard"
"cntrQ_77",15.97,18.79,46.13,false,"WHERE","Easy","MHE","hard"
"cntrQ_78",21.53,19.96,33.6,false,"WHERE","Easy","HEE","hard"
"cntrQ_79",19.38,15.73,24.08,false,"WHERE","Easy","HME","hard"
"cntrQ_80",15.82,18.52,38.36,true,"WHERE","Easy","HHE","hard"
"cntrQ_81",16.3,15.53,21.88,true,"WHERE","Easy","EEE","hard"
"cntrQ_82",45.97,44.19,49.2,false,"WHAT_Qn","Medium","MEM","easy"
"cntrQ_83",39.07,37.06,29.77,true,"WHAT_Qn","Medium","MEH","easy"
"cntrQ_84",16.87,23.96,51.2,false,"WHAT_Qn","Medium","MME","easy"
"cntrQ_85",69.83,64.01,26.45,true,"WHAT_Qn","Medium","MMM","easy"
"cntrQ_86",21.16,36.42,19.3,false,"WHAT_Qn","Medium","MMH","easy"
"cntrQ_87",42.56,44.19,28.48,false,"WHAT_Qn","Medium","MHE","easy"
"cntrQ_88",68.89,77.48,34.49,false,"WHAT_Qn","Medium","MHM","easy"
"cntrQ_89",63.15,56.13,23.88,true,"WHAT_Qn","Medium","MHH","easy"
"cntrQ_90",69.1,64.01,10.18,false,"WHAT_Qn","Medium","MEE","easy"
"cntrQ_91",48.03,44.19,17.46,true,"WHAT_Qn","Medium","MEM","medium"
"cntrQ_92",34.41,37.06,36.42,true,"WHAT_Qn","Medium","MEH","medium"
"cntrQ_93",19.83,23.96,27.2,false,"WHAT_Qn","Medium","MME","medium"
"cntrQ_94",76.02,64.01,19.76,true,"WHAT_Qn","Medium","MMM","medium"
"cntrQ_95",46.67,36.42,34.87,false,"WHAT_Qn","Medium","MMH","medium"
"cntrQ_96",45.36,44.19,28.18,false,"WHAT_Qn","Medium","MHE","medium"
"cntrQ_97",78.09,77.48,32.25,true,"WHAT_Qn","Medium","MHM","medium"
"cntrQ_98",59.64,56.13,22.67,false,"WHAT_Qn","Medium","MHH","medium"
"cntrQ_99",68.08,64.01,20.1,true,"WHAT_Qn","Medium","MEE","medium"
"cntrQ_100",33.77,44.19,26.98,false,"WHAT_Qn","Medium","MEM","hard"
"cntrQ_101",33.55,37.06,38.52,true,"WHAT_Qn","Medium","MEH","hard"
"cntrQ_102",20.31,23.96,30.13,false,"WHAT_Qn","Medium","MME","hard"
"cntrQ_103",69.29,64.01,26.74,false,"WHAT_Qn","Medium","MMM","hard"
"cntrQ_104",29.72,36.42,25.36,false,"WHAT_Qn","Medium","MMH","hard"
"cntrQ_105",34.39,44.19,20.77,false,"WHAT_Qn","Medium","MHE","hard"
"cntrQ_106",74.9,77.48,19.35,true,"WHAT_Qn","Medium","MHM","hard"
"cntrQ_107",53.52,56.13,18.62,true,"WHAT_Qn","Medium","MHH","hard"
"cntrQ_108",68.31,64.01,28.72,true,"WHAT_Qn","Medium","MEE","hard"
"cntrQ_109",12.47,56.7,20.94,true,"WHAT_Ql","Medium","EMM","easy"
"cntrQ_110",5.98,24.51,16.21,false,"WHAT_Ql","Medium","EMH","easy"
"cntrQ_111",15.76,80.91,18.87,true,"WHAT_Ql","Medium","MME","easy"
"cntrQ_112",5.12,15.58,18.34,false,"WHAT_Ql","Medium","MMM","easy"
"cntrQ_113",55.76,78.8,70.16,true,"WHAT_Ql","Medium","MMH","easy"
"cntrQ_114",21.11,72.51,33.33,true,"WHAT_Ql","Medium","HME","easy"
"cntrQ_115",22.35,65.24,43.69,false,"WHAT_Ql","Medium","HMM","easy"
"cntrQ_116",16.49,62.11,22.68,false,"WHAT_Ql","Medium","HMH","easy"
"cntrQ_117",16.34,46.04,35.69,true,"WHAT_Ql","Medium","EME","easy"
"cntrQ_118",14.35,56.7,23.05,false,"WHAT_Ql","Medium","EMM","medium"
"cntrQ_119",2.7,24.51,27.99,true,"WHAT_Ql","Medium","EMH","medium"
"cntrQ_120",19.7,84.23,23.65,true,"WHAT_Ql","Medium","MME","medium"
"cntrQ_121",4.33,15.58,27.02,true,"WHAT_Ql","Medium","MMM","medium"
"cntrQ_122",29.42,78.8,41.76,false,"WHAT_Ql","Medium","MMH","medium"
"cntrQ_123",16.28,72.51,18.06,false,"WHAT_Ql","Medium","HME","medium"
"cntrQ_124",8.53,65.24,20.32,false,"WHAT_Ql","Medium","HMM","medium"
"cntrQ_125",17.26,81.18,26.28,false,"WHAT_Ql","Medium","HMH","medium"
"cntrQ_126",4.9,46.04,16.07,false,"WHAT_Ql","Medium","EME","medium"
"cntrQ_127",24.94,56.7,28.23,true,"WHAT_Ql","Medium","EMM","hard"
"cntrQ_128",10.42,24.51,33.01,false,"WHAT_Ql","Medium","EMH","hard"
"cntrQ_129",29.66,84.23,35.26,true,"WHAT_Ql","Medium","MME","hard"
"cntrQ_130",9.27,15.58,34.91,false,"WHAT_Ql","Medium","MMM","hard"
"cntrQ_131",25.51,78.8,29.83,false,"WHAT_Ql","Medium","MMH","hard"
"cntrQ_132",9.92,72.51,24.17,false,"WHAT_Ql","Medium","HME","hard"
"cntrQ_133",7.52,65.24,18.08,false,"WHAT_Ql","Medium","HMM","hard"
"cntrQ_134",13.14,81.18,17.01,false,"WHAT_Ql","Medium","HMH","hard"
"cntrQ_135",8.44,46.04,13.62,false,"WHAT_Ql","Medium","EME","hard"
"cntrQ_136",26.11,27.25,13.69,false,"WHERE","Medium","EMM","easy"
"cntrQ_137",17.94,26.37,15.25,true,"WHERE","Medium","EHM","easy"
"cntrQ_138",9.55,35.19,18.15,true,"WHERE","Medium","MEM","easy"
"cntrQ_139",54.87,38.08,30.32,true,"WHERE","Medium","MMM","easy"
"cntrQ_140",22.12,34.01,13.43,true,"WHERE","Medium","MHM","easy"
"cntrQ_141",15.56,27.83,20.23,true,"WHERE","Medium","HEM","easy"
"cntrQ_142",22.35,38.25,18.2,true,"WHERE","Medium","HMM","easy"
"cntrQ_143",70.24,52.22,43.2,false,"WHERE","Medium","HHM","easy"
"cntrQ_144",31.6,21.15,16.51,true,"WHERE","Medium","EEM","easy"
"cntrQ_145",24.45,27.25,17.85,false,"WHERE","Medium","EMM","medium"
"cntrQ_146",31.21,26.37,15.58,false,"WHERE","Medium","EHM","medium"
"cntrQ_147",37.37,35.19,18.15,false,"WHERE","Medium","MEM","medium"
"cntrQ_148",44.86,38.08,46.93,true,"WHERE","Medium","MMM","medium"
"cntrQ_149",31.48,34.01,22.88,true,"WHERE","Medium","MHM","medium"
"cntrQ_150",33.93,27.83,33.03,true,"WHERE","Medium","HEM","medium"
"cntrQ_151",42.27,38.25,27.16,true,"WHERE","Medium","HMM","medium"
"cntrQ_152",46.39,52.22,36.95,false,"WHERE","Medium","HHM","medium"
"cntrQ_153",16.96,21.15,24.02,true,"WHERE","Medium","EEM","medium"
"cntrQ_154",23.59,27.25,18.45,true,"WHERE","Medium","EMM","hard"
"cntrQ_155",27.19,26.37,32.14,true,"WHERE","Medium","EHM","hard"
"cntrQ_156",32.56,35.19,39.8,false,"WHERE","Medium","MEM","hard"
"cntrQ_157",32.93,38.08,36.44,true,"WHERE","Medium","MMM","hard"
"cntrQ_158",38.83,34.01,29.35,false,"WHERE","Medium","MHM","hard"
"cntrQ_159",31.72,27.83,50.89,true,"WHERE","Medium","HEM","hard"
"cntrQ_160",35.14,38.25,46.6,false,"WHERE","Medium","HMM","hard"
"cntrQ_161",49.68,52.22,34.51,true,"WHERE","Medium","HHM","hard"
"cntrQ_162",19.13,21.15,37.23,false,"WHERE","Medium","EEM","hard"
"cntrQ_163",53.37,43.3,16.61,true,"WHAT_Qn","Hard","HEM","easy"
"cntrQ_164",44.96,46.62,35.04,false,"WHAT_Qn","Hard","HEH","easy"
"cntrQ_165",67.13,64.93,31.33,false,"WHAT_Qn","Hard","HME","easy"
"cntrQ_166",49.77,43.31,37.23,false,"WHAT_Qn","Hard","HMM","easy"
"cntrQ_167",26.94,23.06,18.81,true,"WHAT_Qn","Hard","HMH","easy"
"cntrQ_168",63.95,64.92,11.28,false,"WHAT_Qn","Hard","HHE","easy"
"cntrQ_169",42.35,27.05,18.42,false,"WHAT_Qn","Hard","HHM","easy"
"cntrQ_170",53.61,56.78,46.07,false,"WHAT_Qn","Hard","HHH","easy"
"cntrQ_171",70.53,76.69,19.89,true,"WHAT_Qn","Hard","HEE","easy"
"cntrQ_172",44.42,43.3,24.33,true,"WHAT_Qn","Hard","HEM","medium"
"cntrQ_173",44.2,46.62,25.92,false,"WHAT_Qn","Hard","HEH","medium"
"cntrQ_174",66.14,64.93,33.33,false,"WHAT_Qn","Hard","HME","medium"
"cntrQ_175",44.97,43.31,16.3,false,"WHAT_Qn","Hard","HMM","medium"
"cntrQ_176",21.67,23.06,22.44,false,"WHAT_Qn","Hard","HMH","medium"
"cntrQ_177",68.92,64.92,25.7,true,"WHAT_Qn","Hard","HHE","medium"
"cntrQ_178",28.54,27.05,35.23,true,"WHAT_Qn","Hard","HHM","medium"
"cntrQ_179",62.02,56.78,19.1,true,"WHAT_Qn","Hard","HHH","medium"
"cntrQ_180",77.78,76.69,39.5,true,"WHAT_Qn","Hard","HEE","medium"
"cntrQ_181",43.87,43.3,40.94,false,"WHAT_Qn","Hard","HEM","hard"
"cntrQ_182",40.8,46.62,20.22,false,"WHAT_Qn","Hard","HEH","hard"
"cntrQ_183",63.61,64.93,25.66,false,"WHAT_Qn","Hard","HME","hard"
"cntrQ_184",36.24,43.31,23.07,false,"WHAT_Qn","Hard","HMM","hard"
"cntrQ_185",25.53,23.06,25.41,true,"WHAT_Qn","Hard","HMH","hard"
"cntrQ_186",62.47,64.92,17.55,true,"WHAT_Qn","Hard","HHE","hard"
"cntrQ_187",27.04,27.05,28.72,true,"WHAT_Qn","Hard","HHM","hard"
"cntrQ_188",54.4,56.78,29.84,false,"WHAT_Qn","Hard","HHH","hard"
"cntrQ_189",73.31,76.69,22.34,true,"WHAT_Qn","Hard","HEE","hard"
"cntrQ_190",9.35,33.47,53.63,true,"WHAT_Ql","Hard","EHM","easy"
"cntrQ_191",10.48,21.44,43.35,false,"WHAT_Ql","Hard","EHH","easy"
"cntrQ_192",7.96,58.62,10.84,true,"WHAT_Ql","Hard","MHE","easy"
"cntrQ_193",10.99,44.15,19.54,false,"WHAT_Ql","Hard","MHM","easy"
"cntrQ_194",16.1,65.7,34.29,false,"WHAT_Ql","Hard","MHH","easy"
"cntrQ_195",10.95,19.81,43.12,false,"WHAT_Ql","Hard","HHE","easy"
"cntrQ_196",12.87,28.33,36.81,false,"WHAT_Ql","Hard","HHM","easy"
"cntrQ_197",7.08,21.24,27.68,false,"WHAT_Ql","Hard","HHH","easy"
"cntrQ_198",27.36,71.6,29.62,true,"WHAT_Ql","Hard","EHE","easy"
"cntrQ_199",9.56,33.47,28.89,false,"WHAT_Ql","Hard","EHM","medium"
"cntrQ_200",9.32,21.44,39.86,true,"WHAT_Ql","Hard","EHH","medium"
"cntrQ_201",13.05,58.62,26.1,true,"WHAT_Ql","Hard","MHE","medium"
"cntrQ_202",20.06,44.15,33.33,false,"WHAT_Ql","Hard","MHM","medium"
"cntrQ_203",33.97,65.7,46.25,true,"WHAT_Ql","Hard","MHH","medium"
"cntrQ_204",9.09,19.81,41.25,false,"WHAT_Ql","Hard","HHE","medium"
"cntrQ_205",13.03,28.33,31.06,true,"WHAT_Ql","Hard","HHM","medium"
"cntrQ_206",3.86,21.24,22.1,true,"WHAT_Ql","Hard","HHH","medium"
"cntrQ_207",34.77,71.6,39.71,true,"WHAT_Ql","Hard","EHE","medium"
"cntrQ_208",6.23,33.47,19.54,true,"WHAT_Ql","Hard","EHM","hard"
"cntrQ_209",4.19,21.44,17.94,true,"WHAT_Ql","Hard","EHH","hard"
"cntrQ_210",21.68,58.62,32.3,false,"WHAT_Ql","Hard","MHE","hard"
"cntrQ_211",4.18,44.15,15,true,"WHAT_Ql","Hard","MHM","hard"
"cntrQ_212",14.35,65.7,19.13,false,"WHAT_Ql","Hard","MHH","hard"
"cntrQ_213",6.75,19.81,24.24,false,"WHAT_Ql","Hard","HHE","hard"
"cntrQ_214",3.78,28.33,18.33,false,"WHAT_Ql","Hard","HHM","hard"
"cntrQ_215",1.93,21.24,15.45,true,"WHAT_Ql","Hard","HHH","hard"
"cntrQ_216",9.46,71.6,13.58,true,"WHAT_Ql","Hard","EHE","hard"
"cntrQ_217",48.85,39.08,12.4,true,"WHERE","Hard","EMH","easy"
"cntrQ_218",22.17,28.05,8.07,false,"WHERE","Hard","EHH","easy"
"cntrQ_219",35.51,24.71,26.84,false,"WHERE","Hard","MEH","easy"
"cntrQ_220",52.18,31.26,6.35,true,"WHERE","Hard","MMH","easy"
"cntrQ_221",41.8,44.37,50.1,false,"WHERE","Hard","MHH","easy"
"cntrQ_222",42.4,37.7,23.71,true,"WHERE","Hard","HEH","easy"
"cntrQ_223",21.91,24.89,24.17,false,"WHERE","Hard","HMH","easy"
"cntrQ_224",31.14,25.28,18.89,false,"WHERE","Hard","HHH","easy"
"cntrQ_225",49.78,35.45,27.77,true,"WHERE","Hard","EEH","easy"
"cntrQ_226",39.89,39.08,24.27,true,"WHERE","Hard","EMH","medium"
"cntrQ_227",25.72,28.05,24.53,false,"WHERE","Hard","EHH","medium"
"cntrQ_228",25.06,24.71,23.68,false,"WHERE","Hard","MEH","medium"
"cntrQ_229",31.24,31.26,20.52,true,"WHERE","Hard","MMH","medium"
"cntrQ_230",31.76,44.37,13.79,true,"WHERE","Hard","MHH","medium"
"cntrQ_231",37.33,37.7,28.57,false,"WHERE","Hard","HEH","medium"
"cntrQ_232",22.9,24.89,34.76,true,"WHERE","Hard","HMH","medium"
"cntrQ_233",25.64,25.28,36.74,true,"WHERE","Hard","HHH","medium"
"cntrQ_234",39.52,35.45,30.11,true,"WHERE","Hard","EEH","medium"
"cntrQ_235",38.9,39.08,47.49,true,"WHERE","Hard","EMH","hard"
"cntrQ_236",28.77,28.05,34.16,true,"WHERE","Hard","EHH","hard"
"cntrQ_237",19.06,24.71,26.66,false,"WHERE","Hard","MEH","hard"
"cntrQ_238",31.24,31.26,34.97,true,"WHERE","Hard","MMH","hard"
"cntrQ_239",30.98,44.37,17.24,true,"WHERE","Hard","MHH","hard"
"cntrQ_240",34.78,37.7,31.71,false,"WHERE","Hard","HEH","hard"
"cntrQ_241",25.09,24.89,16.22,false,"WHERE","Hard","HMH","hard"
"cntrQ_242",30.11,25.28,38.58,false,"WHERE","Hard","HHH","hard"
"cntrQ_243",35.05,35.45,21.92,false,"WHERE","Hard","EEH","hard"
