StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion,distractor
20/09/2021 01:43,20/09/2021 02:00,IP Address,62.10.66.92,100,1045,True,20/09/2021 02:00,R_pPLNmdSIX6c44w1,41.89039612,12.51260376,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Ql,5.84,78.73,12.38,1,271,E,WHAT_Ql_E_E,E_E,2,83.173,85,-79.16,78,0.73,11,1.38,Neither agree nor disagree,0,3,5,3,22,h
20/09/2021 01:43,20/09/2021 02:00,IP Address,62.10.66.92,100,1045,True,20/09/2021 02:00,R_pPLNmdSIX6c44w1,41.89039612,12.51260376,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,4,medium,H,H,H,WHAT_Ql,11.8,20.17,34.76,-1,378,H,WHAT_Ql_H_M,H_M,1,33.397,21,-9.2,43,-22.83,33,1.76,Neither agree nor disagree,0,2,2,2,23,h
20/09/2021 01:43,20/09/2021 02:00,IP Address,62.10.66.92,100,1045,True,20/09/2021 02:00,R_pPLNmdSIX6c44w1,41.89039612,12.51260376,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,10,hard,H,E,E,WHAT_Ql,8.03,33.52,28.82,1,439,E,WHAT_Ql_E_H,E_H,2,72.121,20,-11.97,48,-14.48,32,-3.18,Disagree,0,2,2,2,24,h
20/09/2021 01:43,20/09/2021 02:00,IP Address,62.10.66.92,100,1045,True,20/09/2021 02:00,R_pPLNmdSIX6c44w1,41.89039612,12.51260376,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHERE,31.89,29.51,75.13,1,304,E,WHERE_E_E,E_E,4,136.454,79,-47.11,70,-40.49,78,-2.87,Agree,1,4,2,3,25,h
20/09/2021 01:43,20/09/2021 02:00,IP Address,62.10.66.92,100,1045,True,20/09/2021 02:00,R_pPLNmdSIX6c44w1,41.89039612,12.51260376,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,8,medium,E,H,E,WHERE,12.53,14.99,21.98,1,381,E,WHERE_E_M,E_M,2,57.332,22,-9.47,89,-74.01,21,0.98,Disagree,0,3,2,2,26,h
20/09/2021 01:43,20/09/2021 02:00,IP Address,62.10.66.92,100,1045,True,20/09/2021 02:00,R_pPLNmdSIX6c44w1,41.89039612,12.51260376,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHERE,32.06,32.47,62.46,1,486,H,WHERE_H_H,H_H,1,30.74,50,-17.94,83,-50.53,53,9.46,Neither agree nor disagree,0,2,1,2,27,h
20/09/2021 01:43,20/09/2021 02:14,IP Address,187.154.50.116,100,1905,True,20/09/2021 02:14,R_RahPyUOvkUFgcUx,17.0664978,-96.72260284,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Qn,47.05,42.6,14.24,1,244,E,WHAT_Qn_E_E,E_E,4,124.181,40,7.05,43,-0.4,10,4.24,Agree,1,5,4,4,28,h
20/09/2021 01:43,20/09/2021 02:14,IP Address,187.154.50.116,100,1905,True,20/09/2021 02:14,R_RahPyUOvkUFgcUx,17.0664978,-96.72260284,anonymous,EN,4,suspension force,gps on,radio on gte 1,h0v0,6,medium,H,E,E,WHAT_Qn,78.57,76.69,55.04,1,331,H,WHAT_Qn_H_M,H_M,4,171.515,66,12.57,82,-5.31,43,12.04,Agree,1,4,3,4,29,h
20/09/2021 01:43,20/09/2021 02:14,IP Address,187.154.50.116,100,1905,True,20/09/2021 02:14,R_RahPyUOvkUFgcUx,17.0664978,-96.72260284,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,13,hard,E,E,E,WHAT_Qn,37.52,42.6,58.78,1,406,E,WHAT_Qn_E_H,E_H,5,69.264,44,-6.48,46,-3.4,80,-21.22,Neither agree nor disagree,0,4,4,4,30,h
20/09/2021 01:43,20/09/2021 02:14,IP Address,187.154.50.116,100,1905,True,20/09/2021 02:14,R_RahPyUOvkUFgcUx,17.0664978,-96.72260284,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,273,H,WHAT_Ql_H_E,H_E,5,223.26,75,-25.01,78,-6.4,75,-9.98,Disagree,0,2,4,4,31,h
20/09/2021 01:43,20/09/2021 02:14,IP Address,187.154.50.116,100,1905,True,20/09/2021 02:14,R_RahPyUOvkUFgcUx,17.0664978,-96.72260284,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,6,medium,E,H,E,WHAT_Ql,19.13,71.6,24.89,1,354,H,WHAT_Ql_H_M,H_M,5,188.93,34,-14.87,73,-1.4,36,-11.11,Disagree,0,5,3,3,32,h
20/09/2021 01:43,20/09/2021 02:14,IP Address,187.154.50.116,100,1905,True,20/09/2021 02:14,R_RahPyUOvkUFgcUx,17.0664978,-96.72260284,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,11,hard,E,H,E,WHAT_Ql,39.71,71.6,58.43,-1,435,H,WHAT_Ql_H_H,H_H,5,61.657,39,0.71,85,-13.4,63,-4.57,Disagree,1,4,4,3,33,h
20/09/2021 01:43,20/09/2021 02:14,IP Address,187.154.50.116,100,1905,True,20/09/2021 02:14,R_RahPyUOvkUFgcUx,17.0664978,-96.72260284,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,11,medium,M,M,M,WHAT_Qn,66.04,64.01,60.75,1,8327,M,WHAT_Qn_M_M,M_M,5,143.105,30,36.04,75,-10.99,45,15.75,Disagree,0,4,4,5,34,h
20/09/2021 01:43,20/09/2021 02:14,IP Address,187.154.50.116,100,1905,True,20/09/2021 02:14,R_RahPyUOvkUFgcUx,17.0664978,-96.72260284,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,E,E,E,WHERE,23.76,22.56,19.75,1,379,E,WHERE_E_M,E_M,4,82.052,16,7.76,16,6.56,15,4.75,Disagree,0,4,3,3,35,h
20/09/2021 01:45,20/09/2021 02:26,IP Address,196.34.129.233,100,2454,True,20/09/2021 02:26,R_246mAm5c7J5ngwV,-26.38110352,27.83760071,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Qn,54.44,56.78,75.65,1,270,H,WHAT_Qn_H_E,H_E,3,336.767,100,-45.56,77,-20.22,77,-1.35,Agree,1,5,4,4,36,h
20/09/2021 01:45,20/09/2021 02:26,IP Address,196.34.129.233,100,2454,True,20/09/2021 02:26,R_246mAm5c7J5ngwV,-26.38110352,27.83760071,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,3,medium,H,H,H,WHAT_Qn,52.29,56.78,21.98,-1,351,H,WHAT_Qn_H_M,H_M,5,85.094,44,8.29,65,-8.22,56,-34.02,Disagree,1,5,4,4,37,h
20/09/2021 01:45,20/09/2021 02:26,IP Address,196.34.129.233,100,2454,True,20/09/2021 02:26,R_246mAm5c7J5ngwV,-26.38110352,27.83760071,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,7,hard,M,M,M,WHERE,34.29,36.12,33.52,-1,8462,M,WHERE_M_H,M_H,4,378.443,20,14.29,49,-12.88,29,4.52,Agree,0,4,4,4,38,h
20/09/2021 01:45,20/09/2021 02:26,IP Address,196.34.129.233,100,2454,True,20/09/2021 02:26,R_246mAm5c7J5ngwV,-26.38110352,27.83760071,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHERE,17.82,15.5,64.87,-1,300,E,WHERE_E_E,E_E,4,267.654,15,2.82,20,-4.5,30,34.87,Neither agree nor disagree,0,4,5,4,39,h
20/09/2021 01:45,20/09/2021 02:26,IP Address,196.34.129.233,100,2454,True,20/09/2021 02:26,R_246mAm5c7J5ngwV,-26.38110352,27.83760071,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,E,WHERE,36.96,27.53,36.06,1,385,E,WHERE_E_M,E_M,5,61.727,0,36.96,5,22.53,29,7.06,Disagree,0,5,3,3,40,h
20/09/2021 01:45,20/09/2021 02:26,IP Address,196.34.129.233,100,2454,True,20/09/2021 02:26,R_246mAm5c7J5ngwV,-26.38110352,27.83760071,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,8,hard,H,E,E,WHERE,31.51,27.53,35.51,1,466,E,WHERE_E_H,E_H,5,72.966,29,2.51,18,9.53,28,7.51,Neither agree nor disagree,0,5,5,3,41,h
20/09/2021 07:27,20/09/2021 07:38,IP Address,188.151.250.83,100,694,True,20/09/2021 07:38,R_21p3xFl3iziXTaQ,59.42840576,17.96530151,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Qn,54.44,56.78,75.65,1,270,H,WHAT_Qn_H_E,H_E,5,46.53,62,-7.56,67,-10.22,76,-0.35,Disagree,0,3,3,5,42,h
20/09/2021 07:27,20/09/2021 07:38,IP Address,188.151.250.83,100,694,True,20/09/2021 07:38,R_21p3xFl3iziXTaQ,59.42840576,17.96530151,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,13,hard,E,E,E,WHAT_Qn,37.52,42.6,58.78,1,406,E,WHAT_Qn_E_H,E_H,1,86.94,31,6.52,43,-0.4,60,-1.22,Neither agree nor disagree,0,3,3,3,43,h
20/09/2021 07:27,20/09/2021 07:38,IP Address,188.151.250.83,100,694,True,20/09/2021 07:38,R_21p3xFl3iziXTaQ,59.42840576,17.96530151,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Ql,5.84,78.73,12.38,1,271,E,WHAT_Ql_E_E,E_E,4,65.813,4,1.84,79,-0.27,10,2.38,Disagree,0,4,5,5,44,h
20/09/2021 07:27,20/09/2021 07:38,IP Address,188.151.250.83,100,694,True,20/09/2021 07:38,R_21p3xFl3iziXTaQ,59.42840576,17.96530151,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,9,medium,M,M,M,WHAT_Ql,10.25,15.58,54.43,-1,8352,M,WHAT_Ql_M_M,M_M,2,50.361,20,-9.75,56,-40.42,20,34.43,Neither agree nor disagree,0,3,4,4,45,h
20/09/2021 07:27,20/09/2021 07:38,IP Address,188.151.250.83,100,694,True,20/09/2021 07:38,R_21p3xFl3iziXTaQ,59.42840576,17.96530151,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,7,hard,M,M,M,WHERE,34.29,36.12,33.52,-1,8462,M,WHERE_M_H,M_H,2,38.048,24,10.29,55,-18.88,20,13.52,Disagree,1,4,4,4,46,h
20/09/2021 07:27,20/09/2021 07:38,IP Address,188.151.250.83,100,694,True,20/09/2021 07:38,R_21p3xFl3iziXTaQ,59.42840576,17.96530151,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,11,medium,M,M,M,WHAT_Qn,66.04,64.01,60.75,1,8327,M,WHAT_Qn_M_M,M_M,4,56.035,40,26.04,74,-9.99,40,20.75,Agree,1,2,3,5,47,h
20/09/2021 07:27,20/09/2021 07:38,IP Address,188.151.250.83,100,694,True,20/09/2021 07:38,R_21p3xFl3iziXTaQ,59.42840576,17.96530151,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,9,hard,M,M,M,WHAT_Qn,56.74,64.01,30.23,-1,8412,M,WHAT_Qn_M_H,M_H,4,47.698,11,45.74,21,43.01,34,-3.77,Disagree,1,3,4,4,48,h
20/09/2021 07:27,20/09/2021 07:46,IP Address,78.131.92.104,100,1116,True,20/09/2021 07:46,R_2zILHwjEnVRqOWm,47.56359863,19.09469604,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Qn,31.48,34.69,64.97,1,246,E,WHAT_Qn_E_E,E_E,4,180.877,28,3.48,33,1.69,64,0.97,Disagree,0,4,4,5,49,h
20/09/2021 07:27,20/09/2021 07:46,IP Address,78.131.92.104,100,1116,True,20/09/2021 07:46,R_2zILHwjEnVRqOWm,47.56359863,19.09469604,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,6,medium,E,H,E,WHAT_Ql,19.13,71.6,24.89,1,354,H,WHAT_Ql_H_M,H_M,4,71.188,21,-1.87,80,-8.4,18,6.89,Neither agree nor disagree,0,5,3,3,50,h
20/09/2021 07:27,20/09/2021 07:46,IP Address,78.131.92.104,100,1116,True,20/09/2021 07:46,R_2zILHwjEnVRqOWm,47.56359863,19.09469604,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,14,hard,E,E,E,WHAT_Ql,42.75,78.73,51.86,1,433,E,WHAT_Ql_E_H,E_H,4,80.079,31,11.75,78,0.73,28,23.86,Neither agree nor disagree,0,4,5,4,51,h
20/09/2021 07:27,20/09/2021 07:46,IP Address,78.131.92.104,100,1116,True,20/09/2021 07:46,R_2zILHwjEnVRqOWm,47.56359863,19.09469604,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHERE,17.82,15.5,64.87,-1,300,E,WHERE_E_E,E_E,3,63.159,25,-7.18,24,-8.5,70,-5.13,Neither agree nor disagree,0,3,3,5,52,h
20/09/2021 07:27,20/09/2021 07:46,IP Address,78.131.92.104,100,1116,True,20/09/2021 07:46,R_2zILHwjEnVRqOWm,47.56359863,19.09469604,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,E,WHERE,36.96,27.53,36.06,1,385,E,WHERE_E_M,E_M,2,84.749,33,3.96,25,2.53,37,-0.94,Neither agree nor disagree,0,4,3,5,53,h
20/09/2021 07:27,20/09/2021 07:50,IP Address,93.36.178.210,100,1377,True,20/09/2021 07:50,R_2P6X0hbWuHeUURR,45.58189392,9.268295288,anonymous,EN,59,electricity consumption,radio on,engine temperature gte 18.23,h0v0,4,easy,M,M,M,WHAT_Ql,5.12,15.58,27.02,-1,8277,M,WHAT_Ql_M_E,M_E,2,87.781,48,-42.88,40,-24.42,36,-8.98,Agree,0,3,3,3,54,h
20/09/2021 07:27,20/09/2021 07:50,IP Address,93.36.178.210,100,1377,True,20/09/2021 07:50,R_2P6X0hbWuHeUURR,45.58189392,9.268295288,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,3,medium,H,H,H,WHAT_Qn,52.29,56.78,21.98,-1,351,H,WHAT_Qn_H_M,H_M,3,173.515,50,2.29,56,0.78,23,-1.02,Disagree,1,3,3,4,55,h
20/09/2021 07:27,20/09/2021 07:50,IP Address,93.36.178.210,100,1377,True,20/09/2021 07:50,R_2P6X0hbWuHeUURR,45.58189392,9.268295288,anonymous,EN,59,electricity consumption,radio on,engine temperature gte 18.23,h0v0,4,easy,M,M,M,WHAT_Ql,5.12,15.58,27.02,-1,8297,M,WHAT_Ql_M_E,M_E,3,95.851,37,-31.88,55,-39.42,38,-10.98,Neither agree nor disagree,0,3,4,3,56,h
20/09/2021 07:27,20/09/2021 07:50,IP Address,93.36.178.210,100,1377,True,20/09/2021 07:50,R_2P6X0hbWuHeUURR,45.58189392,9.268295288,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,10,hard,H,E,E,WHAT_Ql,8.03,33.52,28.82,1,439,E,WHAT_Ql_E_H,E_H,3,84.239,16,-7.97,29,4.52,25,3.82,Neither agree nor disagree,0,3,4,3,57,h
20/09/2021 07:27,20/09/2021 07:50,IP Address,93.36.178.210,100,1377,True,20/09/2021 07:50,R_2P6X0hbWuHeUURR,45.58189392,9.268295288,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHERE,28.7,24.67,14.28,-1,298,E,WHERE_E_E,E_E,2,131.409,19,9.7,24,0.67,19,-4.72,Neither agree nor disagree,0,2,0,1,58,h
20/09/2021 07:27,20/09/2021 07:50,IP Address,93.36.178.210,100,1377,True,20/09/2021 07:50,R_2P6X0hbWuHeUURR,45.58189392,9.268295288,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,E,E,E,WHERE,23.76,22.56,19.75,1,379,E,WHERE_E_M,E_M,1,39.829,33,-9.24,38,-15.44,25,-5.25,Neither agree nor disagree,0,0,0,1,59,h
20/09/2021 07:27,20/09/2021 07:50,IP Address,93.36.178.210,100,1377,True,20/09/2021 07:50,R_2P6X0hbWuHeUURR,45.58189392,9.268295288,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHERE,32.06,32.47,62.46,1,486,H,WHERE_H_H,H_H,2,64.028,26,6.06,32,0.47,55,7.46,Agree,1,1,1,2,60,h
20/09/2021 10:41,20/09/2021 10:56,IP Address,187.187.201.110,100,923,True,20/09/2021 10:56,R_3ISvxpFuVVWnJe2,20.06100464,-98.77829742,anonymous,EN,59,electricity consumption,radio on,engine temperature gte 18.23,h0v0,4,easy,M,M,M,WHAT_Ql,5.12,15.58,27.02,-1,8277,M,WHAT_Ql_M_E,M_E,2,103.13,63,-57.88,56,-40.42,45,-17.98,Disagree,1,2,1,2,61,h
