cntrQ,bslnA,bslnB,bslnC,bslnLikert,focus,focusDiff,totalDiff,maskDiff
"cntrQ_269",22.41,23.06,84.81,false,"WHAT_Qn","Hard;","HMH","easy"
"cntrQ_270",54.44,56.78,75.65,true,"WHAT_Qn","Hard;","HHH","easy"
"cntrQ_271",5.84,78.73,12.38,true,"WHAT_Ql","Easy","EEE","easy"
"cntrQ_272",33.24,46.04,80.65,false,"WHAT_Ql","Medium","EME","easy"
"cntrQ_273",49.99,71.6,65.02,true,"WHAT_Ql","Hard;","EHE","easy"
"cntrQ_274",1.64,15.02,54.11,true,"WHAT_Ql","Easy","MEE","easy"
"cntrQ_275",7.26,78.21,12.86,false,"WHAT_Ql","Medium","MME","easy"
"cntrQ_276",19.46,58.62,43.8,false,"WHAT_Ql","Hard;","MHE","easy"
"cntrQ_277",21.37,33.52,72.94,false,"WHAT_Ql","Easy","HEE","easy"
"cntrQ_278",0.5,72.51,13.99,false,"WHAT_Ql","Medium","HME","easy"
"cntrQ_279",0,18.64,12.35,true,"WHAT_Ql","Hard;","HHE","easy"
"cntrQ_280",55.08,84.16,66.9,false,"WHAT_Ql","Easy","EEM","easy"
"cntrQ_281",21.88,56.7,24.94,true,"WHAT_Ql","Medium","EMM","easy"
"cntrQ_282",17.67,33.47,66.11,true,"WHAT_Ql","Hard;","EHM","easy"
"cntrQ_283",31.47,54.18,35.38,false,"WHAT_Ql","Easy","MEM","easy"
"cntrQ_284",5.12,15.58,27.02,false,"WHAT_Ql","Medium","MMM","easy"
"cntrQ_285",1.39,44.15,27.39,true,"WHAT_Ql","Hard;","MHM","easy"
"cntrQ_286",3.7,3.7,82.4,false,"WHAT_Ql","Easy","HEM","easy"
"cntrQ_287",13,65.24,19.71,false,"WHAT_Ql","Medium","HMM","easy"
"cntrQ_288",16.21,28.33,62.42,true,"WHAT_Ql","Hard;","HHM","easy"
"cntrQ_289",11.58,18.69,76.01,false,"WHAT_Ql","Easy","EEH","easy"
"cntrQ_290",0,24.51,4.63,true,"WHAT_Ql","Medium","EMH","easy"
"cntrQ_291",20.51,21.44,75.52,false,"WHAT_Ql","Hard;","EHH","easy"
"cntrQ_292",15.47,15.47,68.41,false,"WHAT_Ql","Easy","MEH","easy"
"cntrQ_293",20.16,78.8,30.45,false,"WHAT_Ql","Medium","MMH","easy"
"cntrQ_294",27.75,65.7,41.62,true,"WHAT_Ql","Hard;","MHH","easy"
"cntrQ_295",34.68,51.6,66.59,true,"WHAT_Ql","Easy","HEH","easy"
"cntrQ_296",19.84,24.74,82.21,true,"WHAT_Ql","Medium","HMH","easy"
"cntrQ_297",18.24,20.17,77.25,false,"WHAT_Ql","Hard;","HHH","easy"
"cntrQ_298",28.7,24.67,14.28,false,"WHERE","Easy","EEE","easy"
"cntrQ_299",13.71,13.93,84.76,true,"WHERE","Easy","EME","easy"
"cntrQ_300",17.82,15.5,64.87,false,"WHERE","Easy","EHE","easy"
"cntrQ_301",17.44,18.04,55.23,false,"WHERE","Easy","MEE","easy"
"cntrQ_302",53.73,28.68,13.1,true,"WHERE","Easy","MME","easy"
"cntrQ_303",22.25,18.52,44.64,true,"WHERE","Easy","MHE","easy"
"cntrQ_304",31.89,29.51,75.13,true,"WHERE","Easy","HEE","easy"
"cntrQ_305",15.8,23.09,14.71,false,"WHERE","Easy","HME","easy"
"cntrQ_306",26.54,26.66,14.15,false,"WHERE","Easy","HHE","easy"
"cntrQ_307",23.73,21.98,69.66,false,"WHERE","Medium","EEM","easy"
"cntrQ_308",29.19,32.31,25.59,true,"WHERE","Medium","EMM","easy"
"cntrQ_309",31.05,29.82,69.15,true,"WHERE","Medium","EHM","easy"
"cntrQ_310",66.26,40.91,37.26,false,"WHERE","Medium","MEM","easy"
"cntrQ_311",24.2,36.12,33.23,true,"WHERE","Medium","MMM","easy"
"cntrQ_312",16.28,51.55,25.12,false,"WHERE","Medium","MHM","easy"
"cntrQ_313",38.72,37.89,85.71,true,"WHERE","Medium","HEM","easy"
"cntrQ_314",56.84,33.25,24.69,false,"WHERE","Medium","HMM","easy"
"cntrQ_315",35.36,40.8,64.67,false,"WHERE","Medium","HHM","easy"
"cntrQ_316",35,35.49,74.85,false,"WHERE","Hard;","EEH","easy"
"cntrQ_317",45.59,45.24,4.74,false,"WHERE","Hard;","EMH","easy"
"cntrQ_318",34,34.88,74.84,true,"WHERE","Hard;","EHH","easy"
"cntrQ_319",28.36,27.07,69.64,true,"WHERE","Hard;","MEH","easy"
"cntrQ_320",30.19,30.49,35.26,false,"WHERE","Hard;","MMH","easy"
"cntrQ_321",44.07,50.09,39.35,false,"WHERE","Hard;","MHH","easy"
"cntrQ_322",41.91,41.88,69.42,true,"WHERE","Hard;","HEH","easy"
"cntrQ_323",22.91,23.34,84.76,false,"WHERE","Hard;","HMH","easy"
"cntrQ_324",36.44,32.54,75.85,false,"WHERE","Hard;","HHH","easy"
"cntrQ_325",37.74,42.6,33.93,true,"WHAT_Qn","Easy","EEE","medium"
"cntrQ_326",47.18,43.35,15.18,true,"WHAT_Qn","Easy","EME","medium"
"cntrQ_327",41.05,34.69,48.12,true,"WHAT_Qn","Easy","EHE","medium"
"cntrQ_328",59.19,64.01,19.06,false,"WHAT_Qn","Medium","MEE","medium"
"cntrQ_329",27.32,23.96,70.93,false,"WHAT_Qn","Medium","MME","medium"
"cntrQ_330",44.89,44.19,66.76,true,"WHAT_Qn","Medium","MHE","medium"
"cntrQ_331",72.66,76.69,19.61,false,"WHAT_Qn","Hard;","HEE","medium"
"cntrQ_332",72.91,64.93,27.66,true,"WHAT_Qn","Hard;","HME","medium"
"cntrQ_333",58.7,64.92,24.76,true,"WHAT_Qn","Hard;","HHE","medium"
"cntrQ_334",18.24,15.52,18.56,true,"WHAT_Qn","Easy","EEM","medium"
"cntrQ_335",34.84,34.69,18.99,true,"WHAT_Qn","Easy","EMM","medium"
"cntrQ_336",58.17,56.13,48.86,false,"WHAT_Qn","Easy","EHM","medium"
"cntrQ_337",58.02,44.19,9.52,true,"WHAT_Qn","Medium","MEM","medium"
"cntrQ_338",61.2,64.01,63.37,false,"WHAT_Qn","Medium","MMM","medium"
"cntrQ_339",65.34,77.48,12.65,true,"WHAT_Qn","Medium","MHM","medium"
"cntrQ_340",45.88,43.3,46.58,false,"WHAT_Qn","Hard;","HEM","medium"
"cntrQ_341",38.4,43.31,23.38,false,"WHAT_Qn","Hard;","HMM","medium"
"cntrQ_342",18.82,27.05,26.28,true,"WHAT_Qn","Hard;","HHM","medium"
"cntrQ_343",34.19,24.93,11.66,true,"WHAT_Qn","Easy","EEH","medium"
"cntrQ_344",65.31,77.48,12.1,true,"WHAT_Qn","Easy","EMH","medium"
"cntrQ_345",8.16,27.34,6.19,true,"WHAT_Qn","Easy","EHH","medium"
"cntrQ_346",20.16,37.06,15.41,true,"WHAT_Qn","Medium","MEH","medium"
"cntrQ_347",55.18,36.42,12.96,true,"WHAT_Qn","Medium","MMH","medium"
"cntrQ_348",49.14,56.13,25.1,false,"WHAT_Qn","Medium","MHH","medium"
"cntrQ_349",53.81,46.62,13.39,true,"WHAT_Qn","Hard;","HEH","medium"
"cntrQ_350",20.2,23.06,27.72,false,"WHAT_Qn","Hard;","HMH","medium"
"cntrQ_351",56.25,56.78,57.32,true,"WHAT_Qn","Hard;","HHH","medium"
"cntrQ_352",25,78.73,25,true,"WHAT_Ql","Easy","EEE","medium"
"cntrQ_353",7.9,46.04,37.32,false,"WHAT_Ql","Medium","EME","medium"
"cntrQ_354",28.18,71.6,33.74,false,"WHAT_Ql","Hard;","EHE","medium"
"cntrQ_355",4.52,15.02,13.58,false,"WHAT_Ql","Easy","MEE","medium"
"cntrQ_356",33.81,78.21,42.94,true,"WHAT_Ql","Medium","MME","medium"
"cntrQ_357",23.45,58.62,34.73,false,"WHAT_Ql","Hard;","MHE","medium"
"cntrQ_358",7.05,33.52,37.25,true,"WHAT_Ql","Easy","HEE","medium"
"cntrQ_359",32.06,72.51,43,false,"WHAT_Ql","Medium","HME","medium"
"cntrQ_360",9.32,18.64,28.43,false,"WHAT_Ql","Hard;","HHE","medium"
"cntrQ_361",40.42,84.16,40.42,true,"WHAT_Ql","Easy","EEM","medium"
"cntrQ_362",0.94,56.7,15.76,false,"WHAT_Ql","Medium","EMM","medium"
"cntrQ_363",16.83,33.47,28.48,false,"WHAT_Ql","Hard;","EHM","medium"
"cntrQ_364",20.11,54.18,42.64,true,"WHAT_Ql","Easy","MEM","medium"
"cntrQ_365",11.43,15.58,65.48,false,"WHAT_Ql","Medium","MMM","medium"
"cntrQ_366",16.05,44.15,24.08,false,"WHAT_Ql","Hard;","MHM","medium"
"cntrQ_367",2.31,3.7,33.33,true,"WHAT_Ql","Easy","HEM","medium"
"cntrQ_368",41.26,65.24,58.73,true,"WHAT_Ql","Medium","HMM","medium"
"cntrQ_369",9.39,28.33,20,true,"WHAT_Ql","Hard;","HHM","medium"
"cntrQ_370",7.31,18.69,26.82,true,"WHAT_Ql","Easy","EEH","medium"
"cntrQ_371",5.21,24.51,33.2,true,"WHAT_Ql","Medium","EMH","medium"
"cntrQ_372",8.85,21.44,35.89,true,"WHAT_Ql","Hard;","EHH","medium"
"cntrQ_373",8.18,15.47,37.08,false,"WHAT_Ql","Easy","MEH","medium"
"cntrQ_374",28.39,78.8,43.2,false,"WHAT_Ql","Medium","MMH","medium"
"cntrQ_375",25.03,65.7,37.48,false,"WHAT_Ql","Hard;","MHH","medium"
"cntrQ_376",8.13,51.6,8.13,true,"WHAT_Ql","Easy","HEH","medium"
"cntrQ_377",13.65,24.74,34.79,true,"WHAT_Ql","Medium","HMH","medium"
"cntrQ_378",10.94,20.17,34.97,true,"WHAT_Ql","Hard;","HHH","medium"
"cntrQ_379",14.42,22.56,18.54,true,"WHERE","Easy","EEE","medium"
"cntrQ_380",13.31,14.64,44.37,false,"WHERE","Easy","EME","medium"
"cntrQ_381",12.57,14.99,31.63,true,"WHERE","Easy","EHE","medium"
"cntrQ_382",24.19,24.05,8.37,false,"WHERE","Easy","MEE","medium"
"cntrQ_383",25.54,28.68,48.39,true,"WHERE","Easy","MME","medium"
"cntrQ_384",20.03,21.76,35.71,true,"WHERE","Easy","MHE","medium"
"cntrQ_385",33.64,27.53,39.89,false,"WHERE","Easy","HEE","medium"
"cntrQ_386",23.7,21.55,36.78,true,"WHERE","Easy","HME","medium"
"cntrQ_387",21.04,16.49,13.52,true,"WHERE","Easy","HHE","medium"
"cntrQ_388",37.85,32.02,35.43,true,"WHERE","Medium","EEM","medium"
"cntrQ_389",32.19,32.31,13.39,true,"WHERE","Medium","EMM","medium"
"cntrQ_390",38.83,34.61,33.44,true,"WHERE","Medium","EHM","medium"
"cntrQ_391",39.93,40.91,37.26,true,"WHERE","Medium","MEM","medium"
"cntrQ_392",29,36.12,55.39,true,"WHERE","Medium","MMM","medium"
"cntrQ_393",40.25,51.55,32.08,true,"WHERE","Medium","MHM","medium"
"cntrQ_394",30.42,28.53,43.45,true,"WHERE","Medium","HEM","medium"
"cntrQ_395",36.03,39.18,65.74,true,"WHERE","Medium","HMM","medium"
"cntrQ_396",32.54,38.45,25.81,false,"WHERE","Medium","HHM","medium"
"cntrQ_397",32.01,30.51,55.84,true,"WHERE","Hard;","EEH","medium"
"cntrQ_398",47.01,40.55,32.18,true,"WHERE","Hard;","EMH","medium"
"cntrQ_399",21.8,34.14,31.05,false,"WHERE","Hard;","EHH","medium"
"cntrQ_400",12.99,21.08,32.63,true,"WHERE","Hard;","MEH","medium"
"cntrQ_401",42.91,33.87,30.63,false,"WHERE","Hard;","MMH","medium"
"cntrQ_402",30.19,50.09,35.49,true,"WHERE","Hard;","MHH","medium"
"cntrQ_403",51.2,36.55,10.85,true,"WHERE","Hard;","HEH","medium"
"cntrQ_404",32,26.13,28.47,true,"WHERE","Hard;","HMH","medium"
"cntrQ_405",25.55,32.47,29.39,true,"WHERE","Hard;","HHH","medium"
"cntrQ_406",40.2,42.6,57.27,true,"WHAT_Qn","Easy","EEE","hard"
"cntrQ_407",43.43,43.35,49.17,false,"WHAT_Qn","Easy","EME","hard"
"cntrQ_408",41.29,34.69,53.2,true,"WHAT_Qn","Easy","EHE","hard"
"cntrQ_409",54.09,64.01,19.58,true,"WHAT_Qn","Medium","MEE","hard"
"cntrQ_410",15.87,23.96,36,false,"WHAT_Qn","Medium","MME","hard"
"cntrQ_411",43.47,44.19,62.31,true,"WHAT_Qn","Medium","MHE","hard"
"cntrQ_412",79.44,76.69,43.32,true,"WHAT_Qn","Hard;","HEE","hard"
"cntrQ_413",65.19,64.93,51,true,"WHAT_Qn","Hard;","HME","hard"
"cntrQ_414",68.3,64.92,21.94,true,"WHAT_Qn","Hard;","HHE","hard"
"cntrQ_415",13.16,15.52,23.05,true,"WHAT_Qn","Easy","EEM","hard"
"cntrQ_416",49.8,34.69,20.77,true,"WHAT_Qn","Easy","EMM","hard"
"cntrQ_417",59.15,56.13,51.13,true,"WHAT_Qn","Easy","EHM","hard"
"cntrQ_418",42.4,44.19,34.92,false,"WHAT_Qn","Medium","MEM","hard"
"cntrQ_419",59.54,64.01,34.59,false,"WHAT_Qn","Medium","MMM","hard"
"cntrQ_420",86.38,77.48,18.61,false,"WHAT_Qn","Medium","MHM","hard"
"cntrQ_421",46.49,43.3,70.91,false,"WHAT_Qn","Hard;","HEM","hard"
"cntrQ_422",46.23,43.31,36.61,true,"WHAT_Qn","Hard;","HMM","hard"
"cntrQ_423",20.24,27.05,26.55,true,"WHAT_Qn","Hard;","HHM","hard"
"cntrQ_424",19.19,24.93,11.66,true,"WHAT_Qn","Easy","EEH","hard"
"cntrQ_425",74.82,77.48,51.31,true,"WHAT_Qn","Easy","EMH","hard"
"cntrQ_426",24.6,27.34,55.1,false,"WHAT_Qn","Easy","EHH","hard"
"cntrQ_427",33.36,37.06,69.52,false,"WHAT_Qn","Medium","MEH","hard"
"cntrQ_428",31.74,36.42,57.34,false,"WHAT_Qn","Medium","MMH","hard"
"cntrQ_429",56.6,56.13,63.76,true,"WHAT_Qn","Medium","MHH","hard"
"cntrQ_430",43.28,46.62,65.52,false,"WHAT_Qn","Hard;","HEH","hard"
"cntrQ_431",22.87,23.06,46.86,false,"WHAT_Qn","Hard;","HMH","hard"
"cntrQ_432",59.98,56.78,36.91,true,"WHAT_Qn","Hard;","HHH","hard"
"cntrQ_433",54.67,78.73,58.17,false,"WHAT_Ql","Easy","EEE","hard"
"cntrQ_434",29.97,46.04,59.4,true,"WHAT_Ql","Medium","EME","hard"
"cntrQ_435",42.38,71.6,62.96,true,"WHAT_Ql","Hard;","EHE","hard"
"cntrQ_436",6.58,15.02,62.55,false,"WHAT_Ql","Easy","MEE","hard"
"cntrQ_437",19.91,78.21,29.46,true,"WHAT_Ql","Medium","MME","hard"
"cntrQ_438",32.3,58.62,53.09,true,"WHAT_Ql","Hard;","MHE","hard"
"cntrQ_439",14.11,33.52,41.76,true,"WHAT_Ql","Easy","HEE","hard"
"cntrQ_440",31.8,72.51,46.05,false,"WHAT_Ql","Medium","HME","hard"
"cntrQ_441",16.55,18.64,58.5,false,"WHAT_Ql","Hard;","HHE","hard"
"cntrQ_442",21.74,84.16,21.74,true,"WHAT_Ql","Easy","EEM","hard"
"cntrQ_443",28.7,56.7,53.17,true,"WHAT_Ql","Medium","EMM","hard"
"cntrQ_444",16.63,33.47,45.94,false,"WHAT_Ql","Hard;","EHM","hard"
"cntrQ_445",20.29,54.18,29.79,true,"WHAT_Ql","Easy","MEM","hard"
"cntrQ_446",2.76,15.58,25.24,false,"WHAT_Ql","Medium","MMM","hard"
"cntrQ_447",25.65,44.15,64.57,false,"WHAT_Ql","Hard;","MHM","hard"
"cntrQ_448",0.92,3.7,37.49,true,"WHAT_Ql","Easy","HEM","hard"
"cntrQ_449",20.52,65.24,41.26,true,"WHAT_Ql","Medium","HMM","hard"
"cntrQ_450",15.45,28.33,60.9,true,"WHAT_Ql","Hard;","HHM","hard"
"cntrQ_451",5.69,18.69,24.18,true,"WHAT_Ql","Easy","EEH","hard"
"cntrQ_452",5.79,24.51,32.62,false,"WHAT_Ql","Medium","EMH","hard"
"cntrQ_453",14.45,21.44,59.2,false,"WHAT_Ql","Hard;","EHH","hard"
"cntrQ_454",12.65,15.47,51.15,false,"WHAT_Ql","Easy","MEH","hard"
"cntrQ_455",12.34,78.8,26.54,false,"WHAT_Ql","Medium","MMH","hard"
"cntrQ_456",42.9,65.7,65.07,false,"WHAT_Ql","Hard;","MHH","hard"
"cntrQ_457",25.91,51.6,54.17,true,"WHAT_Ql","Easy","HEH","hard"
"cntrQ_458",6.44,24.74,53.6,false,"WHAT_Ql","Medium","HMH","hard"
"cntrQ_459",14.8,20.17,62.23,false,"WHAT_Ql","Hard;","HHH","hard"
"cntrQ_460",22.34,22.56,59.87,false,"WHERE","Easy","EEE","hard"
"cntrQ_461",15.7,14.64,60.59,true,"WHERE","Easy","EME","hard"
"cntrQ_462",24.44,21.78,57.1,false,"WHERE","Easy","EHE","hard"
"cntrQ_463",23.78,24.05,59.16,false,"WHERE","Easy","MEE","hard"
"cntrQ_464",38.22,28.68,37.16,true,"WHERE","Easy","MME","hard"
"cntrQ_465",23.12,21.76,62.79,false,"WHERE","Easy","MHE","hard"
"cntrQ_466",24.28,27.53,41.53,true,"WHERE","Easy","HEE","hard"
"cntrQ_467",20.09,21.55,62.54,true,"WHERE","Easy","HME","hard"
"cntrQ_468",15.56,16.49,55.34,false,"WHERE","Easy","HHE","hard"
"cntrQ_469",31.79,29.79,22.22,true,"WHERE","Medium","EEM","hard"
"cntrQ_470",33.52,32.31,62.5,true,"WHERE","Medium","EMM","hard"
"cntrQ_471",37.36,40.16,60.38,false,"WHERE","Medium","EHM","hard"
"cntrQ_472",45.92,40.91,31.52,false,"WHERE","Medium","MEM","hard"
"cntrQ_473",24.79,36.12,33.23,true,"WHERE","Medium","MMM","hard"
"cntrQ_474",54.2,47.33,63.93,false,"WHERE","Medium","MHM","hard"
"cntrQ_475",29.21,28.53,55.65,true,"WHERE","Medium","HEM","hard"
"cntrQ_476",41.71,39.18,41.97,false,"WHERE","Medium","HMM","hard"
"cntrQ_477",38.49,38.45,59.51,false,"WHERE","Medium","HHM","hard"
"cntrQ_478",35.32,30.51,40.35,false,"WHERE","Hard;","EEH","hard"
"cntrQ_479",38.73,40.55,43.79,true,"WHERE","Hard;","EMH","hard"
"cntrQ_480",36.94,34.14,60.55,true,"WHERE","Hard;","EHH","hard"
"cntrQ_481",33.79,36.8,50.35,false,"WHERE","Hard;","MEH","hard"
"cntrQ_482",25.74,30.96,27.45,true,"WHERE","Hard;","MMH","hard"
"cntrQ_483",47.16,50.09,70.58,true,"WHERE","Hard;","MHH","hard"
"cntrQ_484",39.59,36.55,58.28,true,"WHERE","Hard;","HEH","hard"
"cntrQ_485",25.24,26.13,55.62,true,"WHERE","Hard;","HMH","hard"
"cntrQ_486",31.83,32.47,62.72,true,"WHERE","Hard;","HHH","hard"
