StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,prolificId,correctIntro,trustB,t,answerA1,diffA1,log_diffA1,answerA2,diffA2,log_diffA2,answerA3,diffA3,log_diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion
13/11/2021 18:59,13/11/2021 19:08,IP Address,174.109.117.242,100,557,TRUE,13/11/2021 19:08,R_33mwnyRIuYR0imW,36.02290344,-78.9464035,anonymous,EN,22,electricity consumption,radio on,wiper on gte 1,h1v1,9,hard,M,H,M,WHAT_Qn,74.9,77.48,19.35,1,106,M,WHAT_Qn_M_H,M_H,5fef552ac274b328156773f7,TRUE,1,30.699,35,39.9,5.322829498,40,37.48,5.232852592,7,12.35,3.64096791,Neither agree nor disagree,0,2,1,0,10
13/11/2021 18:59,13/11/2021 19:08,IP Address,174.109.117.242,100,557,TRUE,13/11/2021 19:08,R_33mwnyRIuYR0imW,36.02290344,-78.9464035,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h1v1,6,medium,H,E,E,WHAT_Qn,77.78,76.69,39.5,1,180,H,WHAT_Qn_H_M,H_M,5fef552ac274b328156773f7,TRUE,2,40.695,77,0.78,-0.144010303,52,24.69,4.63314055,37,2.5,1.392317423,Neither agree nor disagree,0,1,2,4,11
13/11/2021 18:59,13/11/2021 19:08,IP Address,174.109.117.242,100,557,TRUE,13/11/2021 19:08,R_33mwnyRIuYR0imW,36.02290344,-78.9464035,anonymous,EN,38,electricity consumption,wiper on,gps on gte 1,h1v1,6,medium,M,E,H,WHAT_Ql,4.47,15.47,28,-1,41,E,WHAT_Ql_E_M,E_M,5fef552ac274b328156773f7,TRUE,3,108.475,5,-0.53,-0.610433188,14,1.47,0.673556424,40,-12,3.599912842,Agree,0,3,3,3,12
13/11/2021 18:59,13/11/2021 19:08,IP Address,174.109.117.242,100,557,TRUE,13/11/2021 19:08,R_33mwnyRIuYR0imW,36.02290344,-78.9464035,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h1v1,9,hard,E,M,H,WHAT_Ql,10.42,24.51,33.01,-1,128,M,WHAT_Ql_M_H,M_H,5fef552ac274b328156773f7,TRUE,0,40.369,10,0.42,-0.875671865,19,5.51,2.49441561,16,17.01,4.098874287,Agree,0,1,2,1,13
13/11/2021 18:59,13/11/2021 19:08,IP Address,174.109.117.242,100,557,TRUE,13/11/2021 19:08,R_33mwnyRIuYR0imW,36.02290344,-78.9464035,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h1v1,9,hard,E,H,E,WHAT_Ql,9.46,71.6,13.58,1,216,H,WHAT_Ql_H_H,H_H,5fef552ac274b328156773f7,TRUE,5,57.527,49,-39.54,5.309794644,78,-6.4,2.705977902,78,-64.42,6.012233436,Agree,1,4,3,4,14
13/11/2021 18:59,13/11/2021 19:08,IP Address,174.109.117.242,100,557,TRUE,13/11/2021 19:08,R_33mwnyRIuYR0imW,36.02290344,-78.9464035,anonymous,EN,39,engine temperature,wiper on,gps on gte 1,h1v1,6,medium,H,M,E,WHERE,13.48,15.73,30.1,1,70,E,WHERE_E_M,E_M,5fef552ac274b328156773f7,TRUE,0,21.715,9,4.48,2.203201156,44,-28.27,4.827565007,30,0.1,-2.152003093,Disagree,0,0,1,1,15
13/11/2021 18:59,13/11/2021 19:08,IP Address,174.109.117.242,100,557,TRUE,13/11/2021 19:08,R_33mwnyRIuYR0imW,36.02290344,-78.9464035,anonymous,EN,3,suspension force,radio on,wiper on gte 1,h1v1,6,medium,H,M,M,WHERE,42.27,38.25,27.16,1,151,M,WHERE_M_M,M_M,5fef552ac274b328156773f7,TRUE,1,17.452,23,19.27,4.277612871,27,11.25,3.50779464,15,12.16,3.618825953,Neither agree nor disagree,0,0,0,0,16
13/11/2021 18:59,13/11/2021 19:08,IP Address,174.109.117.242,100,557,TRUE,13/11/2021 19:08,R_33mwnyRIuYR0imW,36.02290344,-78.9464035,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h1v1,3,easy,H,E,H,WHERE,42.4,37.7,23.71,1,222,H,WHERE_H_E,H_E,5fef552ac274b328156773f7,TRUE,0,11.185,17,25.4,4.673839056,49,-11.3,3.51412226,34,-10.29,3.380590934,Agree,1,1,1,0,17
13/11/2021 19:18,13/11/2021 20:07,IP Address,41.78.200.213,100,2922,TRUE,13/11/2021 20:07,R_u31n1ywJGsxX52F,-26.38110352,27.83760071,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h1v1,9,hard,E,M,M,WHAT_Qn,43.17,34.69,25.22,-1,22,E,WHAT_Qn_E_H,E_H,60ad7bc194a8625071b05642,TRUE,4,314.372,11,32.17,5.013238915,38,-3.31,1.780310099,25,0.22,-1.535331733,Agree,0,3,2,4,18
13/11/2021 19:18,13/11/2021 20:07,IP Address,41.78.200.213,100,2922,TRUE,13/11/2021 20:07,R_u31n1ywJGsxX52F,-26.38110352,27.83760071,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h1v1,3,easy,M,M,M,WHAT_Qn,69.83,64.01,26.45,1,85,M,WHAT_Qn_M_E,M_E,60ad7bc194a8625071b05642,TRUE,5,134.331,33,36.83,5.207697669,87,-22.99,4.530757457,46,-19.55,4.298291731,Disagree,0,3,2,5,19
13/11/2021 19:18,13/11/2021 20:07,IP Address,41.78.200.213,100,2922,TRUE,13/11/2021 20:07,R_u31n1ywJGsxX52F,-26.38110352,27.83760071,anonymous,EN,39,engine temperature,wiper on,gps on gte 1,h1v1,6,medium,H,M,E,WHAT_Qn,66.14,64.93,33.33,-1,174,H,WHAT_Qn_H_M,H_M,60ad7bc194a8625071b05642,TRUE,5,91.653,32,34.14,5.098663782,86,-21.07,4.405652061,39,-5.67,2.534808661,Disagree,1,2,1,5,20
13/11/2021 19:18,13/11/2021 20:07,IP Address,41.78.200.213,100,2922,TRUE,13/11/2021 20:07,R_u31n1ywJGsxX52F,-26.38110352,27.83760071,anonymous,EN,63,engine temperature,gps on,wiper on gte 1,h1v1,6,medium,E,E,M,WHAT_Ql,14.89,84.16,14.89,1,37,E,WHAT_Ql_E_M,E_M,60ad7bc194a8625071b05642,TRUE,4,146.721,98,-83.11,6.379118399,83,1.16,0.361768359,17,-2.11,1.160274831,Disagree,0,2,5,2,21
13/11/2021 19:18,13/11/2021 20:07,IP Address,41.78.200.213,100,2922,TRUE,13/11/2021 20:07,R_u31n1ywJGsxX52F,-26.38110352,27.83760071,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h1v1,5,medium,M,M,E,WHAT_Ql,19.7,84.23,23.65,1,120,M,WHAT_Ql_M_M,M_M,60ad7bc194a8625071b05642,TRUE,5,133.204,95,-75.3,6.236970886,36,48.23,5.59559317,60,-36.35,5.188836073,Disagree,0,4,5,4,22
13/11/2021 19:18,13/11/2021 20:07,IP Address,41.78.200.213,100,2922,TRUE,13/11/2021 20:07,R_u31n1ywJGsxX52F,-26.38110352,27.83760071,anonymous,EN,20,electricity consumption,radio on,wiper on gte 1,h1v1,8,hard,M,H,H,WHAT_Ql,14.35,65.7,19.13,-1,212,H,WHAT_Ql_H_H,H_H,60ad7bc194a8625071b05642,TRUE,4,187.77,82,-67.65,6.082681303,61,4.7,2.270528942,28,-8.87,3.169123281,Disagree,1,4,4,3,23
13/11/2021 19:18,13/11/2021 20:07,IP Address,41.78.200.213,100,2922,TRUE,13/11/2021 20:07,R_u31n1ywJGsxX52F,-26.38110352,27.83760071,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h1v1,9,hard,E,E,E,WHERE,16.3,15.53,21.88,1,81,E,WHERE_E_H,E_H,60ad7bc194a8625071b05642,TRUE,4,546.628,26,-9.7,3.296457407,46,-30.47,4.935223994,19,2.88,1.587364991,Neither agree nor disagree,0,2,0,4,24
13/11/2021 19:18,13/11/2021 20:07,IP Address,41.78.200.213,100,2922,TRUE,13/11/2021 20:07,R_u31n1ywJGsxX52F,-26.38110352,27.83760071,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h1v1,9,hard,M,M,M,WHERE,32.93,38.08,36.44,1,157,M,WHERE_M_H,M_H,60ad7bc194a8625071b05642,TRUE,3,109.583,36,-3.07,1.675815931,52,-13.92,3.811984719,22,14.44,3.864433796,Neither agree nor disagree,0,1,0,4,25
13/11/2021 19:18,13/11/2021 20:07,IP Address,41.78.200.213,100,2922,TRUE,13/11/2021 20:07,R_u31n1ywJGsxX52F,-26.38110352,27.83760071,anonymous,EN,47,suspension force,wiper on,gps on gte 1,h1v1,3,easy,M,M,H,WHERE,52.18,31.26,6.35,1,220,H,WHERE_H_E,H_E,60ad7bc194a8625071b05642,TRUE,3,305.675,36,16.18,4.027242536,53,-21.74,4.450551443,42,-35.65,5.160879862,Neither agree nor disagree,0,2,1,5,26
13/11/2021 20:17,13/11/2021 20:45,IP Address,99.85.77.36,100,1688,TRUE,13/11/2021 20:45,R_25u6D1WlUALjqH5,33.01989746,-97.21299744,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h1v1,6,medium,E,M,H,WHAT_Qn,80.48,77.48,24.47,-1,14,E,WHAT_Qn_E_M,E_M,600e9f3d9b955475336971bb,TRUE,3,117.699,72,8.48,3.105175192,79,-1.52,0.718087584,17,7.47,2.925049965,Disagree,1,3,4,4,27
13/11/2021 20:17,13/11/2021 20:45,IP Address,99.85.77.36,100,1688,TRUE,13/11/2021 20:45,R_25u6D1WlUALjqH5,33.01989746,-97.21299744,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h1v1,3,easy,M,E,E,WHAT_Qn,69.1,64.01,10.18,-1,90,M,WHAT_Qn_M_E,M_E,600e9f3d9b955475336971bb,TRUE,4,84.951,71,-1.9,1.017921908,66,-1.99,1.080657663,20,-9.82,3.313971371,Disagree,1,3,4,5,28
13/11/2021 20:17,13/11/2021 20:45,IP Address,99.85.77.36,100,1688,TRUE,13/11/2021 20:45,R_25u6D1WlUALjqH5,33.01989746,-97.21299744,anonymous,EN,2,suspension force,wiper on,gps on gte 1,h1v1,9,hard,H,H,M,WHAT_Qn,27.04,27.05,28.72,1,187,H,WHAT_Qn_H_H,H_H,600e9f3d9b955475336971bb,TRUE,3,206.239,18,9.04,3.196134881,26,1.05,0.232660757,13,15.72,3.985955755,Agree,1,2,2,3,29
13/11/2021 20:17,13/11/2021 20:45,IP Address,99.85.77.36,100,1688,TRUE,13/11/2021 20:45,R_25u6D1WlUALjqH5,33.01989746,-97.21299744,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h1v1,9,hard,H,E,E,WHAT_Ql,8.23,33.52,22.74,-1,51,E,WHAT_Ql_E_H,E_H,600e9f3d9b955475336971bb,TRUE,5,89.564,5,3.23,1.746312766,42,-8.48,3.105175192,48,-25.26,4.665904355,Agree,0,5,5,5,30
13/11/2021 20:17,13/11/2021 20:45,IP Address,99.85.77.36,100,1688,TRUE,13/11/2021 20:45,R_25u6D1WlUALjqH5,33.01989746,-97.21299744,anonymous,EN,68,fuel consumption,gps on,wiper on gte 1,h1v1,9,hard,E,M,E,WHAT_Ql,8.44,46.04,13.62,-1,135,M,WHAT_Ql_M_H,M_H,600e9f3d9b955475336971bb,TRUE,3,142.422,13,-4.56,2.228049048,58,-11.96,3.595145568,33,-19.38,4.285772093,Disagree,1,4,4,4,31
13/11/2021 20:17,13/11/2021 20:45,IP Address,99.85.77.36,100,1688,TRUE,13/11/2021 20:45,R_25u6D1WlUALjqH5,33.01989746,-97.21299744,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h1v1,9,hard,H,H,E,WHAT_Ql,6.75,19.81,24.24,-1,213,H,WHAT_Ql_H_H,H_H,600e9f3d9b955475336971bb,TRUE,4,89.676,13,-6.25,2.672425342,21,-1.19,0.3950628,42,-17.76,4.160678213,Agree,0,4,4,4,32
13/11/2021 20:17,13/11/2021 20:45,IP Address,99.85.77.36,100,1688,TRUE,13/11/2021 20:45,R_25u6D1WlUALjqH5,33.01989746,-97.21299744,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h1v1,8,hard,M,E,E,WHERE,16.16,16.02,47.12,1,75,E,WHERE_E_H,E_H,600e9f3d9b955475336971bb,TRUE,4,145.104,15,1.16,0.361768359,23,-6.98,2.828834649,28,19.12,4.266411766,Disagree,0,3,2,4,33
13/11/2021 20:17,13/11/2021 20:45,IP Address,99.85.77.36,100,1688,TRUE,13/11/2021 20:45,R_25u6D1WlUALjqH5,33.01989746,-97.21299744,anonymous,EN,22,electricity consumption,radio on,wiper on gte 1,h1v1,3,easy,M,H,M,WHERE,22.12,34.01,13.43,1,140,M,WHERE_M_E,M_E,600e9f3d9b955475336971bb,TRUE,2,351.761,36,-13.88,3.807870078,49,-14.99,3.917909074,34,-20.57,4.371210343,Disagree,0,1,1,5,34
13/11/2021 20:17,13/11/2021 20:45,IP Address,99.85.77.36,100,1688,TRUE,13/11/2021 20:45,R_25u6D1WlUALjqH5,33.01989746,-97.21299744,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h1v1,9,hard,H,H,H,WHERE,30.11,25.28,38.58,-1,242,H,WHERE_H_H,H_H,600e9f3d9b955475336971bb,TRUE,3,121.747,26,4.11,2.08236197,21,4.28,2.139142019,14,24.58,4.626731151,Disagree,1,2,0,4,35
13/11/2021 20:27,13/11/2021 20:50,IP Address,38.108.137.250,100,1372,TRUE,13/11/2021 20:50,R_3JmwKObXzs8KIs8,41.5769043,-93.80210114,anonymous,EN,63,engine temperature,gps on,wiper on gte 1,h1v1,6,medium,E,E,M,WHAT_Qn,14.99,15.52,37.12,1,10,E,WHAT_Qn_E_M,E_M,5f16991179c6bd38015a710d,TRUE,5,64.466,20,-5.01,2.360364277,20,-4.48,2.203201156,29,8.12,3.043519494,Agree,1,5,5,5,36
13/11/2021 20:27,13/11/2021 20:50,IP Address,38.108.137.250,100,1372,TRUE,13/11/2021 20:50,R_3JmwKObXzs8KIs8,41.5769043,-93.80210114,anonymous,EN,38,electricity consumption,wiper on,gps on gte 1,h1v1,9,hard,M,E,H,WHAT_Qn,33.55,37.06,38.52,1,101,M,WHAT_Qn_M_H,M_H,5f16991179c6bd38015a710d,TRUE,2,85.972,35,-1.45,0.655351829,40,-2.94,1.615887074,35,3.52,1.865918815,Neither agree nor disagree,0,5,5,5,37
13/11/2021 20:27,13/11/2021 20:50,IP Address,38.108.137.250,100,1372,TRUE,13/11/2021 20:50,R_3JmwKObXzs8KIs8,41.5769043,-93.80210114,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h1v1,3,easy,H,E,M,WHAT_Qn,53.37,43.3,16.61,1,163,H,WHAT_Qn_H_E,H_E,5f16991179c6bd38015a710d,TRUE,5,99.761,60,-6.63,2.75595577,31,12.3,3.635173947,13,3.61,1.901108243,Disagree,0,5,3,3,38
13/11/2021 20:27,13/11/2021 20:50,IP Address,38.108.137.250,100,1372,TRUE,13/11/2021 20:50,R_3JmwKObXzs8KIs8,41.5769043,-93.80210114,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h1v1,8,hard,M,E,M,WHAT_Ql,22.53,54.18,29.79,1,49,E,WHAT_Ql_E_H,E_H,5f16991179c6bd38015a710d,TRUE,5,135.045,23,-0.47,-0.749038426,52,2.18,1.204766751,32,-2.21,1.22342255,Disagree,0,5,5,4,39
13/11/2021 20:27,13/11/2021 20:50,IP Address,38.108.137.250,100,1372,TRUE,13/11/2021 20:50,R_3JmwKObXzs8KIs8,41.5769043,-93.80210114,anonymous,EN,68,fuel consumption,gps on,wiper on gte 1,h1v1,3,easy,E,M,E,WHAT_Ql,16.34,46.04,35.69,1,117,M,WHAT_Ql_M_E,M_E,5f16991179c6bd38015a710d,TRUE,5,162.205,20,-3.66,1.9202933,10,36.04,5.176522247,20,15.69,3.983221651,Neither agree nor disagree,0,5,5,5,40
13/11/2021 20:27,13/11/2021 20:50,IP Address,38.108.137.250,100,1372,TRUE,13/11/2021 20:50,R_3JmwKObXzs8KIs8,41.5769043,-93.80210114,anonymous,EN,2,suspension force,wiper on,gps on gte 1,h1v1,9,hard,H,H,M,WHAT_Ql,3.78,28.33,18.33,-1,214,H,WHAT_Ql_H_H,H_H,5f16991179c6bd38015a710d,TRUE,5,187.024,13,-9.22,3.224194664,30,-1.67,0.843983844,13,5.33,2.447579197,Disagree,1,5,5,2,41
13/11/2021 20:27,13/11/2021 20:50,IP Address,38.108.137.250,100,1372,TRUE,13/11/2021 20:50,R_3JmwKObXzs8KIs8,41.5769043,-93.80210114,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h1v1,3,easy,H,E,E,WHERE,17.7,19.96,22.4,-1,60,E,WHERE_E_E,E_E,5f16991179c6bd38015a710d,TRUE,5,57.352,12,5.7,2.54225805,7,12.96,3.709842019,6,16.4,4.046578367,Agree,0,5,5,5,42
13/11/2021 20:27,13/11/2021 20:50,IP Address,38.108.137.250,100,1372,TRUE,13/11/2021 20:50,R_3JmwKObXzs8KIs8,41.5769043,-93.80210114,anonymous,EN,2,suspension force,wiper on,gps on gte 1,h1v1,9,hard,H,H,M,WHERE,49.68,52.22,34.51,1,161,M,WHERE_M_H,M_H,5f16991179c6bd38015a710d,TRUE,3,126.292,30,19.68,4.307792796,10,42.22,5.404119724,12,22.51,4.500483401,Disagree,0,5,5,4,43
13/11/2021 20:27,13/11/2021 20:50,IP Address,38.108.137.250,100,1372,TRUE,13/11/2021 20:50,R_3JmwKObXzs8KIs8,41.5769043,-93.80210114,anonymous,EN,38,electricity consumption,wiper on,gps on gte 1,h1v1,3,easy,M,E,H,WHERE,35.51,24.71,26.84,-1,219,H,WHERE_H_E,H_E,5f16991179c6bd38015a710d,TRUE,5,98.093,60,-24.49,4.621465834,100,-75.29,6.236779598,38,-11.16,3.496334513,Neither agree nor disagree,0,5,2,5,44
13/11/2021 20:29,13/11/2021 20:55,IP Address,174.100.231.122,100,1555,TRUE,13/11/2021 20:55,R_ZIwU7T4vm7SGJr3,39.90460205,-82.97029877,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h1v1,6,medium,E,E,H,WHAT_Qn,25.9,24.93,41.69,-1,11,E,WHAT_Qn_E_M,E_M,558f226dfdf99b6ebd36218a,TRUE,2,87.556,28,-2.1,1.153805336,23,1.93,1.039138394,13,28.69,4.848748115,Disagree,1,3,3,5,45
13/11/2021 20:29,13/11/2021 20:55,IP Address,174.100.231.122,100,1555,TRUE,13/11/2021 20:55,R_ZIwU7T4vm7SGJr3,39.90460205,-82.97029877,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h1v1,3,easy,M,H,E,WHAT_Qn,42.56,44.19,28.48,-1,87,M,WHAT_Qn_M_E,M_E,558f226dfdf99b6ebd36218a,TRUE,3,90.044,46,-3.44,1.833902077,42,2.19,1.211012193,32,-3.52,1.865918815,Disagree,1,4,4,5,46
13/11/2021 20:29,13/11/2021 20:55,IP Address,174.100.231.122,100,1555,TRUE,13/11/2021 20:55,R_ZIwU7T4vm7SGJr3,39.90460205,-82.97029877,anonymous,EN,12,suspension force,gps on,wiper on gte 1,h1v1,9,hard,H,M,H,WHAT_Qn,25.53,23.06,25.41,1,185,H,WHAT_Qn_H_H,H_H,558f226dfdf99b6ebd36218a,TRUE,4,88.911,39,-13.47,3.765004246,22,1.06,0.244887059,21,4.41,2.181102551,Disagree,0,3,4,4,47
13/11/2021 20:29,13/11/2021 20:55,IP Address,174.100.231.122,100,1555,TRUE,13/11/2021 20:55,R_ZIwU7T4vm7SGJr3,39.90460205,-82.97029877,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h1v1,3,easy,H,E,M,WHAT_Ql,1.15,3.7,56.48,1,34,E,WHAT_Ql_E_E,E_E,558f226dfdf99b6ebd36218a,TRUE,3,83.752,0,1.15,0.350497247,4,-0.3,-1.234465254,44,12.48,3.655924213,Agree,1,5,5,4,48
13/11/2021 20:29,13/11/2021 20:55,IP Address,174.100.231.122,100,1555,TRUE,13/11/2021 20:55,R_ZIwU7T4vm7SGJr3,39.90460205,-82.97029877,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h1v1,9,hard,E,M,M,WHAT_Ql,24.94,56.7,28.23,1,127,M,WHAT_Ql_M_H,M_H,558f226dfdf99b6ebd36218a,TRUE,2,86.914,14,10.94,3.467931546,54,2.7,1.498250868,54,-25.77,4.694601653,Agree,1,4,4,4,49
13/11/2021 20:29,13/11/2021 20:55,IP Address,174.100.231.122,100,1555,TRUE,13/11/2021 20:55,R_ZIwU7T4vm7SGJr3,39.90460205,-82.97029877,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h1v1,6,medium,M,H,E,WHAT_Ql,13.05,58.62,26.1,1,201,H,WHAT_Ql_H_M,H_M,558f226dfdf99b6ebd36218a,TRUE,3,159.244,19,-5.95,2.602884409,55,3.62,1.904965719,35,-8.9,3.173926932,Disagree,0,2,4,4,50
13/11/2021 20:29,13/11/2021 20:55,IP Address,174.100.231.122,100,1555,TRUE,13/11/2021 20:55,R_ZIwU7T4vm7SGJr3,39.90460205,-82.97029877,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h1v1,6,medium,M,H,E,WHERE,18.48,18.79,23.51,1,68,E,WHERE_E_M,E_M,558f226dfdf99b6ebd36218a,TRUE,2,90.621,50,-31.52,4.983905663,45,-26.21,4.718909554,43,-19.49,4.29388543,Disagree,0,3,3,4,51
