cntrQ,bslnA,bslnB,bslnC,bslnLikert,focus,focusDiff,totalDiff,maskDiff
"cntrQ_198",7.22,18.64,50.58,true,"WHAT_Ql","Hard","HHE","hard"
"cntrQ_199",26.71,84.16,26.71,true,"WHAT_Ql","Easy","EEM","hard"
"cntrQ_200",35.05,56.7,53.88,true,"WHAT_Ql","Medium","EMM","hard"
"cntrQ_201",20.58,33.47,54.88,false,"WHAT_Ql","Hard","EHM","hard"
"cntrQ_202",17.5,54.18,26.62,true,"WHAT_Ql","Easy","MEM","hard"
"cntrQ_203",3.74,15.58,27.61,true,"WHAT_Ql","Medium","MMM","hard"
"cntrQ_204",25.3,44.15,50.61,false,"WHAT_Ql","Hard","MHM","hard"
"cntrQ_205",0.46,3.7,43.28,false,"WHAT_Ql","Easy","HEM","hard"
"cntrQ_206",25.81,65.24,42.47,true,"WHAT_Ql","Medium","HMM","hard"
"cntrQ_207",17.27,28.33,52.12,false,"WHAT_Ql","Hard","HHM","hard"
"cntrQ_208",11.17,18.69,29.06,false,"WHAT_Ql","Easy","EEH","hard"
"cntrQ_209",4.63,24.51,32.62,false,"WHAT_Ql","Medium","EMH","hard"
"cntrQ_210",13.98,21.44,57.34,false,"WHAT_Ql","Hard","EHH","hard"
"cntrQ_211",11.63,15.47,41.56,true,"WHAT_Ql","Easy","MEH","hard"
"cntrQ_212",15.63,78.8,27.98,true,"WHAT_Ql","Medium","MMH","hard"
"cntrQ_213",40.66,65.7,59.48,true,"WHAT_Ql","Hard","MHH","hard"
"cntrQ_214",33.19,51.6,50.53,true,"WHAT_Ql","Easy","HEH","hard"
"cntrQ_215",21.13,24.74,61.85,false,"WHAT_Ql","Medium","HMH","hard"
"cntrQ_216",13.51,20.17,60.72,true,"WHAT_Ql","Hard","HHH","hard"
"cntrQ_217",20.81,22.56,63.22,true,"WHERE","Easy","EEE","hard"
"cntrQ_218",13.6,14.64,54.96,true,"WHERE","Easy","EME","hard"
"cntrQ_219",21.63,21.78,63,true,"WHERE","Easy","EHE","hard"
"cntrQ_220",24.27,24.05,56.54,false,"WHERE","Easy","MEE","hard"
"cntrQ_221",35.91,28.68,47.59,true,"WHERE","Easy","MME","hard"
"cntrQ_222",21.95,21.76,50,false,"WHERE","Easy","MHE","hard"
"cntrQ_223",30.32,27.53,36.88,true,"WHERE","Easy","HEE","hard"
"cntrQ_224",21.95,21.55,54.84,true,"WHERE","Easy","HME","hard"
"cntrQ_225",18.08,16.49,64.77,false,"WHERE","Easy","HHE","hard"
"cntrQ_226",19.65,29.79,18.91,true,"WHERE","Medium","EEM","hard"
"cntrQ_227",32.27,32.31,60.41,false,"WHERE","Medium","EMM","hard"
"cntrQ_228",35.2,40.16,57.46,false,"WHERE","Medium","EHM","hard"
"cntrQ_229",43.21,40.91,28.66,false,"WHERE","Medium","MEM","hard"
"cntrQ_230",26.01,36.12,33.52,true,"WHERE","Medium","MMM","hard"
"cntrQ_231",40.27,47.33,59.95,false,"WHERE","Medium","MHM","hard"
"cntrQ_232",32.06,28.53,35.11,true,"WHERE","Medium","HEM","hard"
"cntrQ_233",47.02,39.18,41.97,false,"WHERE","Medium","HMM","hard"
"cntrQ_234",48.35,38.45,52.17,false,"WHERE","Medium","HHM","hard"
"cntrQ_235",30.45,30.51,35.96,true,"WHERE","Hard","EEH","hard"
"cntrQ_236",39.86,40.55,40.36,true,"WHERE","Hard","EMH","hard"
"cntrQ_237",38.03,34.14,63.35,true,"WHERE","Hard","EHH","hard"
"cntrQ_238",37.89,36.8,51.22,false,"WHERE","Hard","MEH","hard"
"cntrQ_239",27.57,30.96,28.32,true,"WHERE","Hard","MMH","hard"
"cntrQ_240",51.69,50.09,68.76,true,"WHERE","Hard","MHH","hard"
"cntrQ_241",41.42,36.55,54.57,true,"WHERE","Hard","HEH","hard"
"cntrQ_242",25.63,26.13,58.27,true,"WHERE","Hard","HMH","hard"
"cntrQ_243",31.62,32.47,62.2,false,"WHERE","Hard","HHH","hard"
