"","mean_CI","low_CI","high_CI","category_combination","X5","question","orderCategoryCombination","filterType","filterValue","significantDifference","sizeSignificantDifference"
"31",-0.353287039150152,-0.869112432046939,0.158047879492159,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",5,FALSE,0
"32",-1.18992717611484,-1.73020714357756,-0.649753819016059,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",5,TRUE,1
"33",-0.702700611692591,-1.24708823359666,-0.159556593820783,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",5,TRUE,1
"34",0.130642397943358,-0.468365621726682,0.730437238539483,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",5,FALSE,0
"35",-0.202978679260402,-0.797299770111974,0.398968146016922,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",5,FALSE,0
"36",-0.147054537808431,-0.749682233816135,0.461347612641661,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",5,FALSE,0
"37",1.37816233714289,0.965925003542816,1.79254156347433,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",10,NA,NA
"38",1.9129388810491,1.43413899058611,2.39365294711362,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",10,NA,NA
"39",2.51334164224425,2.02014817327356,3.01134020405146,"focus,WHERE","","log_diffA1","focus: WHERE","p",10,NA,NA
"40",1.97815587048443,1.57491554391064,2.38322503974945,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",10,NA,NA
"41",2.12342657726276,1.79048362895925,2.4517940481596,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",10,NA,NA
"42",3.07631449080732,2.65192148155197,3.50166078581432,"focus,WHERE","","log_diffA2","focus: WHERE","p",10,NA,NA
"43",1.54502823045657,1.07332706807751,2.01334070494621,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",10,NA,NA
"44",1.24248875851609,0.739261031122472,1.73689324050502,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",10,NA,NA
"45",1.95403317077582,1.49704655658522,2.41100701464134,"focus,WHERE","","log_diffA3","focus: WHERE","p",10,NA,NA
"46",-0.406140482014482,-1.15394652387925,0.350242187250401,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",10,FALSE,0
"47",-1.21367554295341,-1.91772535673582,-0.515808676206843,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",10,TRUE,1
"48",-0.493080603487909,-1.18984236093731,0.202488811115282,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",10,FALSE,0
"49",-0.138670027211278,-0.675065510373615,0.406264311614898,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",10,FALSE,0
"50",-1.2170680820321,-1.83664600139944,-0.585870639781302,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",10,TRUE,1
"51",-0.84872165551483,-1.43963929822705,-0.256153970784937,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",10,TRUE,1
"52",0.506604341573139,-0.285661148168954,1.29690470011039,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",10,FALSE,0
"53",-0.46460334543193,-1.15392063388097,0.220264819123939,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",10,FALSE,0
"54",-0.520121014705444,-1.23736787649895,0.202639989925877,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",10,FALSE,0
"55",1.36607507251492,0.925546120483689,1.81318965136437,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",15,NA,NA
"56",1.78316692930285,1.29167653043183,2.27569090626098,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",15,NA,NA
"57",2.58379480580903,2.04849913266539,3.12337073867067,"focus,WHERE","","log_diffA1","focus: WHERE","p",15,NA,NA
"58",2.03763831571789,1.59687731619017,2.47786511923094,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",15,NA,NA
"59",2.08334858028104,1.74126357347782,2.42772306775533,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",15,NA,NA
"60",3.13684068707716,2.66821485225642,3.60007269647985,"focus,WHERE","","log_diffA2","focus: WHERE","p",15,NA,NA
"61",1.48279346637359,0.966959582764859,2.00204016585719,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",15,NA,NA
"62",1.30139251487719,0.80074998974716,1.80451132082454,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",15,NA,NA
"63",1.86625636411803,1.3860294979892,2.3439977505203,"focus,WHERE","","log_diffA3","focus: WHERE","p",15,NA,NA
"64",-0.349276097901851,-1.05007123676843,0.345539302373858,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",15,FALSE,0
"65",-1.02667171386887,-1.91437327453214,-0.137598938404434,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",15,TRUE,1
"66",-0.584198361741968,-1.42257965246576,0.250508361214972,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",15,FALSE,0
"67",-0.0706060220659218,-0.595862725017174,0.46080245726983,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",15,FALSE,0
"68",-1.135097387178,-1.75979125945333,-0.510337863850634,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",15,TRUE,1
"69",-0.991914840845172,-1.59546380211428,-0.387650045949987,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",15,TRUE,1
"70",0.396440503744904,-0.345391970655828,1.13439779811789,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",15,FALSE,0
"71",-0.146942970626256,-0.824281396634318,0.530583404779968,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",15,FALSE,0
"72",-0.470682032719576,-1.19797128440064,0.258158336095721,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",15,FALSE,0
"73",1.50855081309783,0.98234023874928,2.0387244756523,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",20,NA,NA
"74",1.87578242721419,1.28486207972545,2.47225252815016,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",20,NA,NA
"75",2.57485072103958,2.00131779383606,3.13932054825706,"focus,WHERE","","log_diffA1","focus: WHERE","p",20,NA,NA
"76",2.00970200813144,1.5126390890983,2.50633298629212,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",20,NA,NA
"77",2.15164012764009,1.71163891417263,2.59435059618517,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",20,NA,NA
"78",3.12706580646336,2.6056397994084,3.65089472792944,"focus,WHERE","","log_diffA2","focus: WHERE","p",20,NA,NA
"79",1.62295280691836,1.01847669179755,2.22935340883112,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",20,NA,NA
"80",1.44519895355676,0.829621774261153,2.05863527420226,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",20,NA,NA
"81",1.97072332000625,1.43593543495871,2.50577979850231,"focus,WHERE","","log_diffA3","focus: WHERE","p",20,NA,NA
"82",-0.184828639158871,-1.16024148837833,0.791162566107462,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",20,FALSE,0
"83",-0.877562759360207,-1.6486539878407,-0.106657642126284,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",20,TRUE,1
"84",-0.683029020105028,-1.49734464982717,0.129454976381051,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",20,FALSE,0
"85",-0.105106353663689,-0.757406196302864,0.537768774203946,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",20,FALSE,0
"86",-1.0372871827873,-1.81035231693946,-0.26204496921269,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",20,TRUE,1
"87",-0.965247099961252,-1.5618883274125,-0.376219428630377,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",20,TRUE,1
"88",0.471497079980487,-0.226564694068305,1.15712427783647,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",20,FALSE,0
"89",-0.0494890979652852,-0.888317065005547,0.783026316834652,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",20,FALSE,0
"90",-0.519996811880659,-1.21837359821623,0.179023537019191,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",20,FALSE,0
"91",1.38737022857889,0.847035823236917,1.93026457294494,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",25,NA,NA
"92",2.09036438776896,1.26816919901985,2.92407314408002,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",25,NA,NA
"93",2.65550523054515,2.089764124432,3.22272324443217,"focus,WHERE","","log_diffA1","focus: WHERE","p",25,NA,NA
"94",1.97268705984478,1.44508267361824,2.50398977791721,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",25,NA,NA
"95",2.08434231632622,1.49898562973888,2.67288047577387,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",25,NA,NA
"96",3.03457826130628,2.48789103034143,3.57622723221987,"focus,WHERE","","log_diffA2","focus: WHERE","p",25,NA,NA
"97",1.67546955471243,1.05333360353977,2.29697273574646,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",25,NA,NA
"98",1.38812673253122,0.541339020197986,2.23773438409249,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",25,NA,NA
"99",2.01246561203595,1.4414017565426,2.58168826839253,"focus,WHERE","","log_diffA3","focus: WHERE","p",25,NA,NA
"100",-0.855123249943173,-1.85026357717153,0.1462522181683,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",25,FALSE,0
"101",-1.10335957163358,-1.91504436878237,-0.277719929980039,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",25,TRUE,1
"102",-0.554796309736796,-1.56454653604804,0.456448279100889,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",25,FALSE,0
"103",-0.686456728219332,-1.38207407491435,0.0119143362833137,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",25,FALSE,0
"104",-0.987031291683101,-1.80253478690664,-0.18106350521416,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",25,TRUE,1
"105",-1.32567435424746,-2.10897931849365,-0.52008257074591,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",25,TRUE,1
"106",0.0484105852533683,-0.899885555466343,0.984827065846145,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",25,FALSE,0
"107",0.00730187252103653,-0.849289124007052,0.863608126823772,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",25,FALSE,0
"108",-0.529808642638935,-1.53178850428133,0.474725583785373,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",25,FALSE,0
"109",1.27611225196388,0.762883137139746,1.78837969311736,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",30,NA,NA
"110",2.19072479998998,1.223305652489,3.15699513370627,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",30,NA,NA
"111",2.73965244418942,2.19755730002917,3.2700604940178,"focus,WHERE","","log_diffA1","focus: WHERE","p",30,NA,NA
"112",1.84622410357488,1.23319760563696,2.45064765142696,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",30,NA,NA
"113",1.89453382454774,1.20902275012002,2.58397652435089,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",30,NA,NA
"114",3.03121451801671,2.43680905315331,3.63401643396615,"focus,WHERE","","log_diffA2","focus: WHERE","p",30,NA,NA
"115",1.60055512763534,0.94799949555352,2.24799960730233,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",30,NA,NA
"116",1.30129300114589,0.380536018225374,2.23293494623214,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",30,NA,NA
"117",1.85840007539691,1.26054229412354,2.45615801629201,"focus,WHERE","","log_diffA3","focus: WHERE","p",30,NA,NA
"118",-0.963768286872637,-2.16980357169445,0.24604902835061,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",30,FALSE,0
"119",-1.52821209811198,-2.23582391041079,-0.833104677453266,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",30,TRUE,1
"120",-0.420443218375547,-1.71272450193218,0.859430905619521,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",30,FALSE,0
"121",-0.652165143751962,-1.53656654927204,0.238880637346041,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",30,FALSE,0
"122",-1.20998059028776,-2.14204565569638,-0.266429698106649,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",30,TRUE,1
"123",-1.54864176999769,-2.35017310975529,-0.738344256174644,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",30,TRUE,1
"124",0.0638048020216588,-1.11469568761895,1.24234132627477,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",30,FALSE,0
"125",-0.132361948312824,-0.738745353819935,0.472236260590578,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",30,FALSE,0
"126",-0.43190926769174,-1.68174761881747,0.820379239322634,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",30,FALSE,0
"127",1.25016668998459,0.718721611178762,1.77230161061607,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",35,NA,NA
"128",2.16494657312781,1.00377635747066,3.31891406789508,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",35,NA,NA
"129",2.69939016069741,2.12189462855702,3.27632996893328,"focus,WHERE","","log_diffA1","focus: WHERE","p",35,NA,NA
"130",1.84132483693373,1.1022038848905,2.57594803781263,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",35,NA,NA
"131",1.68061675465404,0.878057923902565,2.48773530825411,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",35,NA,NA
"132",3.15776789509985,2.51405760922692,3.79819079351028,"focus,WHERE","","log_diffA2","focus: WHERE","p",35,NA,NA
"133",1.68767979239481,0.933371160907979,2.44138674556232,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",35,NA,NA
"134",1.17867424782219,0.124825170467924,2.24424104393214,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",35,NA,NA
"135",1.76908787540402,1.16688345506437,2.37072403783925,"focus,WHERE","","log_diffA3","focus: WHERE","p",35,NA,NA
"136",-0.894919071195315,-2.32930683825661,0.545902773030059,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",35,FALSE,0
"137",-1.51489966072007,-2.38231112190983,-0.656685206547551,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",35,TRUE,1
"138",-0.245813869308522,-1.76272159235428,1.27013885632393,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",35,FALSE,0
"139",-0.523662779636345,-1.53764801901672,0.478057337124787,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",35,FALSE,0
"140",-1.12782688324412,-2.13419947106611,-0.1127864748351,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",35,TRUE,1
"141",-1.97853568030533,-2.91065144580218,-1.03913678475857,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",35,TRUE,1
"142",0.42972261440646,-1.16738752184793,2.00707109188581,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",35,FALSE,0
"143",-0.0142742967133178,-1.10029337008165,1.0792145001616,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",35,FALSE,0
"144",-0.559889986953467,-1.86152081852917,0.717689814967437,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",35,FALSE,0
"145",1.35354178623272,0.756812963742323,1.95205396611854,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",40,NA,NA
"146",2.16494657312781,1.01568114878565,3.33363760634198,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",40,NA,NA
"147",2.69939016069741,2.12035463132532,3.27752230734055,"focus,WHERE","","log_diffA1","focus: WHERE","p",40,NA,NA
"148",1.88044825587575,1.03824924866967,2.71589906211493,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",40,NA,NA
"149",1.68061675465404,0.886859462449775,2.46381435758269,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",40,NA,NA
"150",3.15776789509985,2.51039604551453,3.79923646106321,"focus,WHERE","","log_diffA2","focus: WHERE","p",40,NA,NA
"151",1.57537757392504,0.711390584219575,2.4362064556682,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",40,NA,NA
"152",1.17867424782219,0.118049000761118,2.2356545685787,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",40,NA,NA
"153",1.76908787540402,1.16489179962543,2.36951509116592,"focus,WHERE","","log_diffA3","focus: WHERE","p",40,NA,NA
"154",-0.737958800781553,-2.45551685419745,0.95746402499539,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",40,FALSE,0
"155",-1.44419037694038,-2.10110106637402,-0.785748740287957,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",40,TRUE,1
"156",-0.245813869308522,-1.75890001736034,1.25918590133785,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",40,FALSE,0
"157",-0.155380068695478,-1.19821744664083,0.881281714411394,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",40,FALSE,0
"158",-1.35158426083899,-2.33444763493661,-0.363762369947438,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",40,TRUE,1
"159",-1.97853568030533,-2.90963660315137,-1.05670306501516,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",40,TRUE,1
"160",0.672884031003554,-0.850836284728974,2.20953780351833,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",40,FALSE,0
"161",-0.262754032770241,-1.16688734579193,0.640455619076414,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",40,FALSE,0
"162",-0.559889986953467,-1.85856391715889,0.719311398097713,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",40,FALSE,0
"163",1.42678156974242,0.809560686672194,2.04079866453127,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",45,NA,NA
"164",2.52133312703957,1.42165196066249,3.61843985808153,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",45,NA,NA
"165",2.86510867609124,2.06910286334911,3.65245230758962,"focus,WHERE","","log_diffA1","focus: WHERE","p",45,NA,NA
"166",1.85579038888996,0.982350327042889,2.72423346506047,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",45,NA,NA
"167",1.50855640972936,0.537583868968546,2.47933791948592,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",45,NA,NA
"168",3.75115575043649,2.83025778851589,4.6458602906097,"focus,WHERE","","log_diffA2","focus: WHERE","p",45,NA,NA
"169",1.63483343141564,0.736422957466186,2.52944938869858,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",45,NA,NA
"170",1.19016600532167,0.0158509031559628,2.37296758296412,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",45,NA,NA
"171",1.80532743087871,1.19351582845005,2.40871666635569,"focus,WHERE","","log_diffA3","focus: WHERE","p",45,NA,NA
"172",-1.04958069782241,-2.4449970419605,0.363702248840092,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",45,FALSE,0
"173",-1.34550870452172,-2.17543107957881,-0.523968932578047,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",45,TRUE,1
"174",-0.374559949446007,-2.05442516741029,1.34513878672453,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",45,FALSE,0
"175",-0.627615211686769,-1.81900365182051,0.576138676491193,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",45,FALSE,0
"176",-1.91478934466031,-3.25371778643825,-0.595912105973151,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",45,TRUE,1
"177",-2.48576838935408,-3.63998176099892,-1.33091595589175,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",45,TRUE,1
"178",0.0914850034065043,-1.10217137283958,1.27372363457763,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",45,FALSE,0
"179",0.128583927476256,-0.903521615660912,1.17070343335196,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",45,FALSE,0
"180",-0.139975742638181,-1.61869025123834,1.33013273497107,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",45,FALSE,0
"181",1.34171147134123,0.687775534667309,1.98840651821775,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",50,NA,NA
